# Sampling Rate: 100000 S/s
#
# channel_A channel_B
0.017701 -0.194403
0.014344 -0.155644
0.009766 -0.122074
0.007019 -0.076907
0.003357 -0.033876
0.000305 0.008240
-0.005799 0.050356
-0.010376 0.092166
-0.018616 0.126347
-0.015564 0.172430
-0.021058 0.209662
-0.024110 0.243538
-0.025636 0.276803
-0.024110 0.307321
-0.031129 0.327464
-0.031434 0.348827
-0.032350 0.367748
-0.032960 0.378124
-0.033570 0.385449
-0.034181 0.388806
-0.033876 0.388195
-0.031129 0.382702
-0.032350 0.369884
-0.030519 0.354625
-0.030213 0.334483
-0.025025 0.310678
-0.023499 0.283517
-0.020142 0.252388
-0.015564 0.217292
-0.011292 0.182806
-0.010071 0.142827
-0.004273 0.104373
0.000916 0.061647
0.003052 0.017701
0.006104 -0.023194
0.010987 -0.065004
0.014954 -0.106204
0.018311 -0.148320
0.021363 -0.185247
0.025941 -0.220649
0.028993 -0.255135
0.030213 -0.285958
0.030213 -0.313120
0.034791 -0.333872
0.036622 -0.355846
0.038453 -0.370190
0.037843 -0.380871
0.037233 -0.388195
0.037843 -0.388501
0.037538 -0.384533
0.036622 -0.373852
0.033570 -0.361950
0.032044 -0.344554
0.031434 -0.324107
0.027772 -0.296030
0.025941 -0.268258
0.021973 -0.235298
0.017090 -0.199591
0.014649 -0.161748
0.008240 -0.123905
0.008240 -0.083316
0.003967 -0.040590
0.000000 0.003662
-0.005493 0.044252
-0.008240 0.087283
-0.014039 0.126041
-0.016785 0.166326
-0.019837 0.201727
-0.023804 0.240486
-0.024720 0.271615
-0.027161 0.299387
-0.029603 0.326548
-0.031434 0.346690
-0.033570 0.363475
-0.035096 0.376598
-0.033876 0.385754
-0.035707 0.389416
-0.033876 0.387585
-0.032350 0.383923
-0.030213 0.371715
-0.029298 0.359203
-0.027772 0.337840
-0.025941 0.313730
-0.021668 0.289010
-0.019837 0.255135
-0.015870 0.223701
-0.014649 0.185247
-0.010376 0.149541
-0.003662 0.107425
-0.000916 0.068361
0.000916 0.024110
0.008545 -0.016480
0.010987 -0.059816
0.014954 -0.103458
0.018616 -0.140996
0.020753 -0.181890
0.024720 -0.218513
0.025941 -0.249641
0.028993 -0.281075
0.030824 -0.309458
0.035401 -0.333567
0.035707 -0.353404
0.037233 -0.367748
0.039064 -0.377514
0.035707 -0.384533
0.038148 -0.385449
0.036927 -0.385754
0.036622 -0.375378
0.037538 -0.363781
0.030824 -0.346995
0.031434 -0.324412
0.025330 -0.303964
0.024110 -0.273141
0.024415 -0.239570
0.018616 -0.206915
0.014649 -0.167852
0.010987 -0.130009
0.007935 -0.088198
0.005188 -0.047914
0.004578 0.000610
-0.003662 0.037538
-0.005493 0.083926
-0.012513 0.120243
-0.015259 0.160833
-0.023499 0.193793
-0.021668 0.235603
-0.025025 0.267953
-0.026246 0.297250
-0.028382 0.321970
-0.032655 0.343638
-0.032960 0.361034
-0.032655 0.374157
-0.035707 0.383923
-0.033876 0.390027
-0.032655 0.388195
-0.032960 0.383923
-0.031434 0.374767
-0.030519 0.358287
-0.028382 0.340281
-0.026551 0.316477
-0.021973 0.290536
-0.019532 0.261544
-0.017701 0.227363
-0.014954 0.190741
-0.009766 0.154118
-0.007935 0.113834
-0.003052 0.070803
0.000610 0.029908
0.005799 -0.011292
0.011597 -0.054628
0.012513 -0.096744
0.017090 -0.136418
0.019837 -0.175787
0.024720 -0.211493
0.027772 -0.246590
0.030824 -0.278024
0.033265 -0.304270
0.033876 -0.331736
0.037538 -0.349132
0.037233 -0.367138
0.037538 -0.377209
0.038148 -0.385144
0.037538 -0.387280
0.039369 -0.384228
0.035401 -0.379040
0.035096 -0.367138
0.032655 -0.351268
0.030824 -0.330210
0.026856 -0.306406
0.025941 -0.277718
0.023194 -0.246284
0.020753 -0.210883
0.012513 -0.177313
0.012207 -0.137028
0.009766 -0.094607
0.003052 -0.054933
-0.000916 -0.010376
-0.004273 0.032044
-0.005188 0.074160
-0.009766 0.116886
-0.014649 0.155339
-0.017701 0.193182
-0.019837 0.227668
-0.023804 0.261849
-0.028077 0.292673
-0.028382 0.318308
-0.028382 0.343028
-0.031434 0.359813
-0.034181 0.373852
-0.033876 0.384228
-0.034181 0.388195
-0.033265 0.390332
-0.034791 0.382702
-0.033265 0.375072
-0.028382 0.362865
-0.029603 0.343028
-0.025636 0.321360
-0.022584 0.295419
-0.021363 0.263680
-0.017090 0.231941
-0.015259 0.196539
-0.011902 0.158086
-0.007324 0.120243
-0.001831 0.078738
0.001221 0.035096
0.006104 -0.003662
0.009766 -0.048219
0.012818 -0.091250
0.008240 -0.138859
0.021668 -0.169073
0.024110 -0.205695
0.026856 -0.241401
0.028993 -0.272835
0.034486 -0.299692
0.034486 -0.328074
0.035401 -0.346690
0.036012 -0.365307
0.039369 -0.376598
0.039369 -0.383007
0.039064 -0.386670
0.037538 -0.387585
0.037538 -0.379040
0.036012 -0.368053
0.033265 -0.354320
0.030213 -0.333872
0.029908 -0.309153
0.026246 -0.281686
0.023499 -0.249641
0.020753 -0.216376
0.015259 -0.180059
0.012207 -0.140690
0.009461 -0.100711
0.002747 -0.057680
0.002441 -0.015564
-0.001221 0.029908
-0.011902 0.062868
-0.013123 0.108646
-0.013428 0.150456
-0.019227 0.188910
-0.018921 0.224616
-0.023804 0.258187
-0.026246 0.288400
-0.028993 0.313730
-0.030213 0.338755
-0.031129 0.355846
-0.033265 0.370800
-0.034791 0.381481
-0.032655 0.387890
-0.033265 0.389416
-0.032960 0.386364
-0.031129 0.377514
-0.029603 0.364696
-0.025941 0.347301
-0.024720 0.323801
-0.023194 0.299692
-0.021668 0.270699
-0.016480 0.236518
-0.012513 0.204779
-0.009461 0.167547
-0.005799 0.125126
-0.001221 0.086673
0.000000 0.042116
0.005799 0.001221
0.005799 -0.045778
0.016785 -0.079653
0.012513 -0.128483
0.020142 -0.163579
0.023499 -0.201727
0.026551 -0.237434
0.028993 -0.270089
0.030213 -0.296030
0.035707 -0.319834
0.033876 -0.344554
0.036622 -0.361339
0.036927 -0.376293
0.037233 -0.386670
0.037233 -0.386670
0.037538 -0.387890
0.039064 -0.379955
0.033876 -0.372631
0.033570 -0.354930
0.033265 -0.334483
0.029298 -0.311594
0.028077 -0.285653
0.021973 -0.256355
0.022279 -0.217902
0.018921 -0.185553
0.013123 -0.146794
0.010681 -0.106204
0.009766 -0.059206
0.000305 -0.024415
-0.001221 0.019227
-0.007935 0.062563
-0.011292 0.101932
-0.014954 0.144353
-0.017396 0.180364
-0.018006 0.220038
-0.021058 0.253914
