# Sampling Rate: 100000 S/s
#
# channel_A channel_B
-0.006409 0.096744
-0.002747 0.047609
0.003052 -0.003357
0.008240 -0.053407
0.012818 -0.101627
0.014344 -0.141911
0.019227 -0.173956
0.021363 -0.194403
0.021668 -0.204474
0.022279 -0.200201
0.021058 -0.180975
0.018311 -0.155339
0.012513 -0.117496
0.007019 -0.071718
0.003967 -0.021973
-0.002747 0.028382
-0.006409 0.079348
-0.012207 0.121464
-0.015259 0.159307
-0.014954 0.188604
-0.014039 0.206305
-0.017396 0.205084
-0.015564 0.194708
-0.014649 0.172735
-0.008850 0.138554
-0.006409 0.095523
-0.001221 0.046999
0.002441 -0.002747
0.008545 -0.051576
0.010987 -0.101321
0.015564 -0.143437
0.020753 -0.175176
0.020753 -0.196234
0.022279 -0.205084
0.019837 -0.202948
0.018921 -0.183721
0.015564 -0.155644
0.014344 -0.117496
0.005799 -0.071718
0.003052 -0.023194
0.001221 0.031739
-0.006409 0.079653
-0.005799 0.130314
-0.012818 0.163274
-0.014649 0.187994
-0.014344 0.205084
-0.018921 0.206305
-0.017090 0.195929
-0.015259 0.172735
-0.010376 0.141301
-0.007324 0.097964
-0.003357 0.046693
0.002441 -0.001526
0.007630 -0.053407
0.014649 -0.101321
0.013123 -0.143132
0.019227 -0.174871
0.021973 -0.197760
0.020753 -0.205084
0.021363 -0.199591
0.018616 -0.182806
0.015564 -0.155339
0.014039 -0.116886
0.007935 -0.071413
0.002441 -0.020142
0.000000 0.029908
-0.005188 0.078433
-0.011292 0.125126
-0.015259 0.159612
-0.017090 0.188910
-0.017701 0.202643
-0.016480 0.205084
-0.015870 0.194708
-0.013123 0.172124
-0.010071 0.138554
-0.006104 0.096744
-0.003357 0.049135
0.004578 0.000000
0.008545 -0.052492
0.013733 -0.100101
0.015259 -0.142521
0.018921 -0.175787
0.021363 -0.196234
0.021363 -0.205695
0.019837 -0.202338
0.018921 -0.184637
0.015564 -0.156560
0.012818 -0.116581
0.007935 -0.071413
0.004883 -0.021668
-0.002747 0.028382
-0.007324 0.079653
-0.010071 0.125431
-0.014344 0.160222
-0.018006 0.186773
-0.016785 0.202948
-0.018006 0.202948
-0.017396 0.195318
-0.013428 0.171209
-0.010987 0.138859
-0.006104 0.096438
-0.001221 0.049135
0.001221 -0.002136
0.006409 -0.056459
0.012818 -0.100101
0.018616 -0.141301
0.019227 -0.173345
0.021363 -0.195013
0.019227 -0.205084
0.021668 -0.201727
0.018921 -0.186163
0.016175 -0.153813
0.011902 -0.116886
0.007324 -0.072329
0.003357 -0.023804
-0.002747 0.029603
-0.006104 0.079653
-0.007935 0.127567
-0.018006 0.157476
-0.014954 0.187994
-0.019227 0.203864
-0.018921 0.205084
-0.018006 0.193487
-0.011902 0.174871
-0.012207 0.139775
-0.007324 0.097354
-0.000610 0.049135
0.002747 -0.001831
0.007019 -0.054018
0.014649 -0.098880
0.016480 -0.141606
0.018311 -0.175787
0.021973 -0.195929
0.023804 -0.205084
0.022279 -0.200812
0.018311 -0.184637
0.014344 -0.155644
0.013123 -0.118107
0.009156 -0.075076
0.002747 -0.019837
0.000305 0.030213
-0.006409 0.078127
-0.010987 0.124821
-0.014344 0.161138
-0.015259 0.187384
-0.015564 0.203253
-0.016785 0.206000
-0.015870 0.193487
-0.015259 0.173345
-0.012513 0.139164
-0.007324 0.096438
-0.003052 0.046693
0.003357 -0.002136
0.005493 -0.053102
0.010376 -0.102237
0.017090 -0.142521
0.020142 -0.174566
0.021363 -0.195318
0.021973 -0.204474
0.021058 -0.199896
0.018311 -0.185247
0.015259 -0.157170
0.013123 -0.115970
0.008240 -0.073244
0.003357 -0.022279
-0.001526 0.028687
-0.006104 0.079348
-0.010987 0.123295
-0.013123 0.161748
-0.014344 0.187994
-0.017090 0.202948
-0.018006 0.203864
-0.015564 0.195013
-0.014344 0.171514
-0.011902 0.139164
-0.008545 0.093997
-0.000916 0.046999
0.003052 -0.003662
0.007935 -0.053407
0.013123 -0.099490
0.017701 -0.143437
0.020142 -0.174871
0.020753 -0.196234
0.021668 -0.204169
0.022279 -0.200812
0.019227 -0.183111
0.016175 -0.155950
0.014954 -0.117191
0.007630 -0.072939
0.002747 -0.023194
0.000610 0.030213
-0.005799 0.078738
-0.010987 0.123295
-0.014344 0.161748
-0.015870 0.187994
-0.018616 0.202948
-0.018616 0.204474
-0.016785 0.195318
-0.014954 0.172124
-0.012207 0.138859
-0.006104 0.095828
-0.001221 0.051271
0.002747 -0.002747
0.008240 -0.053407
0.013123 -0.101321
0.016175 -0.142521
0.019227 -0.177007
0.021973 -0.195318
0.022279 -0.204474
0.020142 -0.202643
0.020142 -0.184637
0.015564 -0.156560
0.012207 -0.120243
0.010987 -0.072329
0.002747 -0.023194
0.000305 0.030519
-0.005188 0.080264
-0.010987 0.123295
-0.016785 0.157781
-0.015564 0.187994
-0.016785 0.202338
-0.018921 0.204169
-0.015564 0.195013
-0.013428 0.173345
-0.011292 0.139775
-0.005493 0.096744
-0.000916 0.048219
0.002441 -0.003052
0.007019 -0.054018
0.011597 -0.102542
0.017090 -0.141911
0.016480 -0.177007
0.021668 -0.195624
0.021668 -0.204169
0.022889 -0.200507
0.018616 -0.182806
0.016785 -0.155644
0.012818 -0.117496
0.009766 -0.069582
0.002747 -0.023194
-0.002136 0.028382
-0.007324 0.079348
-0.007630 0.125126
-0.014649 0.162969
-0.015870 0.188604
-0.017396 0.203864
-0.015259 0.206610
-0.014954 0.196539
-0.013428 0.174566
-0.010681 0.139470
