# Sampling Rate: 100000 S/s
#
# channel_A channel_B
-0.000916 0.078433
-0.006104 0.092471
-0.010071 0.113834
-0.010071 0.131840
-0.013123 0.150456
-0.014649 0.170904
-0.015259 0.188910
-0.020142 0.207526
-0.019227 0.224616
-0.018006 0.241096
-0.022584 0.256661
-0.021363 0.274056
-0.023499 0.288400
-0.024110 0.302744
-0.025025 0.315867
-0.025941 0.329905
-0.026551 0.340281
-0.029603 0.350963
-0.032350 0.362865
-0.032350 0.370495
-0.031434 0.379345
-0.032960 0.386364
-0.036012 0.390637
-0.033570 0.397961
-0.030824 0.402844
-0.031129 0.406507
-0.032960 0.409253
-0.031434 0.410474
-0.033570 0.409253
-0.031434 0.409864
-0.031739 0.407727
-0.031129 0.405286
-0.031434 0.401013
-0.031739 0.396741
-0.028382 0.390637
-0.028077 0.382702
-0.026856 0.374767
-0.026856 0.365917
-0.025636 0.356151
-0.025636 0.344554
-0.024415 0.334483
-0.023499 0.324107
-0.021363 0.310068
-0.020142 0.294198
-0.015259 0.282296
-0.017090 0.266427
-0.015870 0.249336
-0.015564 0.231635
-0.012513 0.215155
-0.010376 0.195929
-0.010681 0.180059
-0.008545 0.160833
-0.004883 0.143132
-0.003662 0.122379
-0.001221 0.101321
-0.000610 0.083316
0.000305 0.062258
0.003052 0.040284
0.005188 0.019837
0.005799 -0.000610
0.005493 -0.022279
0.009766 -0.040590
0.010071 -0.060732
0.013733 -0.080264
0.015259 -0.100711
0.016785 -0.120853
0.019532 -0.140080
0.016175 -0.162358
0.022279 -0.178533
0.025636 -0.197760
0.025941 -0.214240
0.025330 -0.230720
0.026856 -0.250557
0.029298 -0.263985
0.030213 -0.281075
0.030213 -0.293893
0.032960 -0.307627
0.035096 -0.321970
0.036622 -0.333872
0.035401 -0.344554
0.035096 -0.356151
0.039064 -0.365307
0.037843 -0.374462
0.038453 -0.383618
0.039064 -0.390027
0.040284 -0.394299
0.040590 -0.399487
0.039064 -0.403455
0.039674 -0.408032
0.039979 -0.406201
0.039674 -0.408948
0.039369 -0.408948
0.039369 -0.406812
0.037538 -0.404370
0.039369 -0.403150
0.035707 -0.395825
0.037233 -0.392468
0.035096 -0.387280
0.038148 -0.376904
0.033876 -0.370800
0.034791 -0.361034
0.030824 -0.349742
0.032044 -0.338755
0.030824 -0.327769
0.030824 -0.313425
0.028382 -0.299692
0.025941 -0.284738
0.024415 -0.271004
0.021668 -0.255440
0.022279 -0.238655
0.021668 -0.220954
0.019837 -0.203253
0.017701 -0.184637
0.014649 -0.168157
0.014649 -0.148930
0.011902 -0.130009
0.008545 -0.111393
0.010987 -0.090030
0.005188 -0.068972
0.005188 -0.052492
0.003052 -0.028382
0.000305 -0.010071
0.000610 0.012818
-0.003052 0.030824
-0.003052 0.052187
-0.007324 0.072634
-0.007935 0.093692
-0.010376 0.112613
-0.009461 0.132756
