# Sampling Rate: 100000 S/s
#
# channel_A channel_B
0.065615 -0.662252
0.057985 -0.613727
0.049745 -0.548418
0.040590 -0.471816
0.032655 -0.380566
0.020753 -0.281381
0.013123 -0.171209
0.001526 -0.062868
-0.009766 0.047609
-0.018616 0.163579
-0.025025 0.274667
-0.040284 0.366832
-0.047304 0.460219
-0.057375 0.536821
-0.061037 0.604266
-0.065920 0.655538
-0.072634 0.689108
-0.070498 0.711692
-0.069887 0.708640
-0.063784 0.697958
-0.060121 0.664388
-0.054323 0.612507
-0.045473 0.551164
-0.038148 0.471816
-0.025941 0.385144
-0.018921 0.281381
-0.007935 0.176702
0.000916 0.061647
0.021363 -0.041810
0.023194 -0.159001
0.032655 -0.267647
0.041200 -0.368664
0.050661 -0.458693
0.061953 -0.534379
0.064394 -0.605182
0.073855 -0.653096
0.072329 -0.691244
0.073855 -0.709250
0.072329 -0.709250
0.069582 -0.698264
0.063478 -0.661336
0.056459 -0.615864
0.057680 -0.540788
0.038148 -0.473952
0.034486 -0.379345
0.021058 -0.281381
0.012818 -0.173650
-0.000610 -0.064089
-0.012207 0.046693
-0.015870 0.164495
-0.031129 0.266121
-0.039979 0.365612
-0.051271 0.455947
-0.052797 0.539872
-0.060121 0.604877
-0.069887 0.652181
-0.068056 0.695517
-0.074465 0.708640
-0.068056 0.714133
-0.062868 0.700705
-0.056459 0.667135
-0.054018 0.616779
-0.047304 0.551469
-0.036317 0.474563
-0.030213 0.380566
-0.020142 0.282296
-0.012818 0.173650
0.011597 0.071413
0.012513 -0.048524
0.024110 -0.158086
0.028077 -0.270699
0.042116 -0.367748
0.053713 -0.455947
0.057680 -0.538347
0.070193 -0.599078
0.069582 -0.655538
0.072024 -0.689413
0.071718 -0.708640
0.072024 -0.713523
0.069277 -0.695517
0.061037 -0.665914
0.061037 -0.607929
0.046083 -0.552690
0.043947 -0.466018
0.039674 -0.370800
0.022279 -0.279550
0.013733 -0.171819
0.000305 -0.065310
-0.005799 0.053102
-0.021363 0.160222
-0.032350 0.266427
-0.044252 0.365001
-0.046999 0.458998
-0.056459 0.538652
-0.065310 0.598773
-0.066530 0.658589
-0.071718 0.689718
-0.065615 0.714743
-0.068056 0.714743
-0.061953 0.699789
-0.061037 0.666219
-0.054628 0.613727
-0.046388 0.553301
-0.038148 0.472427
-0.027161 0.385144
-0.023804 0.278634
-0.002136 0.185247
-0.001221 0.064394
0.013733 -0.047304
0.021668 -0.159307
0.033265 -0.263070
0.043947 -0.364696
0.052492 -0.455641
0.061647 -0.535600
0.066530 -0.602741
0.069887 -0.652181
0.072329 -0.691549
0.073244 -0.710166
0.071413 -0.711997
0.068667 -0.697348
0.066225 -0.659505
0.057375 -0.614032
0.049745 -0.548112
0.041505 -0.469680
0.034791 -0.378430
0.022889 -0.280160
0.012513 -0.172735
-0.000610 -0.062563
-0.012207 0.048830
-0.020142 0.159917
-0.032350 0.267342
-0.039674 0.368969
-0.049135 0.456557
-0.056459 0.538957
-0.061953 0.604877
-0.066836 0.657979
-0.067446 0.695822
-0.069277 0.712302
-0.066530 0.713523
