# Sampling Rate: 100000 S/s
#
# channel_A channel_B
-0.032960 0.415662
-0.031739 0.417493
-0.033265 0.416883
-0.030519 0.419935
-0.029603 0.422071
-0.025025 0.429090
-0.032655 0.424818
-0.031434 0.426344
-0.028077 0.428175
-0.032655 0.427259
-0.030824 0.428785
-0.033265 0.430311
-0.030519 0.432447
-0.030824 0.433363
-0.033265 0.431532
-0.032960 0.435194
-0.031739 0.434584
-0.033265 0.435804
-0.032960 0.437330
-0.033570 0.437941
-0.031739 0.437941
-0.032655 0.440077
-0.029603 0.441908
-0.031739 0.441603
-0.032655 0.442213
-0.034791 0.441908
-0.028382 0.444655
-0.033876 0.441908
-0.030213 0.445875
-0.033876 0.444349
-0.032655 0.442518
-0.032655 0.443739
-0.031739 0.445265
-0.032350 0.446181
-0.030824 0.446791
-0.031129 0.446791
-0.032350 0.446181
-0.032960 0.446486
-0.031434 0.447707
-0.031739 0.446791
-0.028687 0.447096
-0.032655 0.446486
-0.030519 0.446181
-0.033265 0.446181
-0.030213 0.447401
-0.031129 0.446181
-0.032350 0.445875
-0.030824 0.446791
-0.031434 0.445875
-0.030824 0.444655
-0.029298 0.444349
-0.027161 0.446181
-0.029298 0.443739
-0.031739 0.439467
-0.029603 0.442518
-0.034181 0.439772
-0.032655 0.439467
-0.031129 0.441603
-0.031129 0.439772
-0.031434 0.439161
-0.031434 0.439467
-0.028077 0.439772
-0.029298 0.437635
-0.029603 0.436415
-0.032350 0.434584
-0.027161 0.438246
-0.034791 0.429090
-0.030213 0.433058
-0.034181 0.427259
-0.028687 0.430921
-0.029298 0.428175
-0.029603 0.427259
-0.024720 0.433668
-0.028077 0.424207
-0.027772 0.424207
-0.028993 0.425123
-0.028077 0.420545
-0.028687 0.419324
-0.029298 0.415967
-0.030519 0.414136
-0.028382 0.411084
-0.028382 0.412305
-0.027161 0.413526
-0.026551 0.410474
-0.026856 0.408643
-0.026856 0.405286
-0.025025 0.405286
-0.026856 0.402234
-0.026551 0.402234
-0.025941 0.398877
-0.023499 0.401013
-0.025941 0.393078
-0.025636 0.392163
-0.025025 0.390942
-0.026246 0.389416
-0.024415 0.386975
-0.025636 0.383312
-0.025636 0.383618
-0.023499 0.381787
-0.025636 0.378735
-0.022279 0.377514
-0.024415 0.375683
-0.023499 0.372631
-0.023194 0.367443
-0.020447 0.369884
-0.025941 0.363170
-0.022279 0.362560
-0.024110 0.360118
-0.021363 0.357982
-0.023194 0.354930
-0.024110 0.352489
-0.021668 0.351268
-0.022279 0.347606
-0.021058 0.345775
-0.021668 0.344859
-0.021058 0.340892
-0.019837 0.337535
-0.021668 0.334178
-0.021973 0.329905
-0.021668 0.326243
-0.021363 0.325327
-0.018616 0.324412
-0.019532 0.319834
-0.018616 0.316477
-0.018006 0.311594
-0.017701 0.310373
-0.017701 0.307932
-0.017090 0.303964
-0.017396 0.301218
-0.013428 0.302133
-0.018616 0.293283
-0.019532 0.289926
-0.018921 0.287484
-0.017701 0.283212
-0.018616 0.281075
-0.016480 0.277413
-0.010071 0.281686
-0.014039 0.272835
-0.015259 0.270089
-0.014954 0.265511
-0.015259 0.263680
-0.012207 0.260323
-0.017396 0.252388
-0.008850 0.258492
-0.017701 0.244758
-0.008545 0.246895
-0.011292 0.241707
-0.010987 0.236518
-0.010987 0.234382
-0.012207 0.229499
-0.006104 0.234077
-0.011292 0.221259
-0.010987 0.220344
-0.009766 0.214240
-0.009461 0.215461
-0.010376 0.207526
-0.013123 0.200812
-0.007935 0.202643
-0.012513 0.192572
-0.006409 0.195318
-0.007324 0.189215
-0.006104 0.186163
-0.006104 0.183416
-0.007324 0.178228
-0.003662 0.177923
-0.006714 0.170293
-0.006104 0.164800
-0.007630 0.159307
-0.000916 0.164190
-0.007324 0.152898
-0.006714 0.148930
-0.008240 0.145268
-0.006104 0.141911
-0.001831 0.140385
-0.004883 0.133671
0.000000 0.136113
-0.001831 0.128178
-0.001526 0.123600
-0.001221 0.120853
-0.003967 0.113834
-0.000916 0.112613
-0.003662 0.100406
0.005493 0.111087
-0.003357 0.096438
0.000305 0.095218
-0.002747 0.087893
-0.000610 0.085147
0.000916 0.083010
-0.000916 0.076296
0.005799 0.077517
0.002747 0.070498
0.002441 0.067141
0.001221 0.062258
0.003967 0.057985
0.003052 0.053407
-0.000610 0.045778
0.007324 0.049135
-0.001526 0.036927
0.006409 0.039369
0.002747 0.031129
0.006104 0.029603
-0.000610 0.018921
0.002747 0.017701
0.008545 0.019227
0.005493 0.009766
0.007630 0.007324
0.000610 0.001526
0.008545 0.001221
0.007019 -0.005493
0.003967 -0.014039
0.006104 -0.013428
0.004578 -0.021058
0.012513 -0.021668
0.004883 -0.033570
0.011597 -0.027772
0.010376 -0.035096
0.011597 -0.039674
0.012207 -0.041505
0.010987 -0.047304
0.012207 -0.049745
0.010071 -0.060427
0.019227 -0.052797
0.008545 -0.069582
0.013123 -0.066836
0.012513 -0.073855
0.012513 -0.077822
0.011597 -0.078738
0.010376 -0.089724
0.023194 -0.075991
0.014344 -0.093997
0.014954 -0.099185
0.014344 -0.101321
0.014954 -0.105899
0.016785 -0.108036
0.014039 -0.120548
0.019227 -0.112308
0.014344 -0.124821
0.019532 -0.124821
0.019227 -0.128178
0.019227 -0.132450
0.020142 -0.136723
0.018921 -0.141301
0.021058 -0.145268
0.019227 -0.148320
0.019532 -0.151982
0.020142 -0.156865
0.019532 -0.159001
0.020753 -0.165105
0.021668 -0.168767
0.021058 -0.173650
0.020142 -0.176092
0.021363 -0.178228
0.021973 -0.184942
0.022889 -0.186163
0.024110 -0.191961
0.021973 -0.196234
0.023194 -0.199591
0.023804 -0.202643
0.022889 -0.207831
0.021973 -0.213630
0.025330 -0.215461
0.024720 -0.218207
0.025941 -0.220954
0.025330 -0.225227
0.025941 -0.227668
0.024720 -0.232856
0.026246 -0.235908
0.024720 -0.240181
0.027772 -0.242622
0.026856 -0.247810
0.026551 -0.249641
0.028077 -0.252998
0.025941 -0.256050
0.027772 -0.260018
0.028382 -0.264595
0.028993 -0.266427
0.030213 -0.269173
0.028687 -0.272835
0.028382 -0.277413
0.031129 -0.277413
0.024110 -0.285958
0.029908 -0.286264
0.030213 -0.289010
0.030519 -0.293588
0.029298 -0.297250
0.032350 -0.297861
0.030519 -0.303964
0.032960 -0.303964
0.031434 -0.309458
0.032044 -0.311899
0.034486 -0.311899
0.030213 -0.317392
0.031434 -0.320750
0.032044 -0.321970
0.031434 -0.326243
0.032350 -0.328684
0.033876 -0.331431
0.033265 -0.334178
0.032960 -0.338450
0.032960 -0.339366
0.032960 -0.342418
0.032350 -0.343944
0.033876 -0.345470
0.034791 -0.349742
0.035096 -0.352794
0.033265 -0.355846
0.033570 -0.358592
0.035707 -0.361339
0.036622 -0.361644
0.037233 -0.365307
0.035707 -0.368053
0.036622 -0.370190
0.034791 -0.374157
0.035707 -0.375378
0.035096 -0.377209
0.036012 -0.379345
0.038148 -0.380871
0.033265 -0.389111
0.035707 -0.385449
0.035401 -0.388195
0.034791 -0.390942
0.037843 -0.390942
0.037233 -0.393689
0.036927 -0.394910
0.037843 -0.396435
0.038148 -0.399487
0.038148 -0.401013
0.039064 -0.402234
0.035707 -0.405591
0.037843 -0.407117
0.037538 -0.407727
0.038453 -0.410169
0.039064 -0.412610
0.039369 -0.412610
0.038148 -0.415052
0.038148 -0.413526
0.039064 -0.417493
0.039979 -0.417798
0.039979 -0.420545
0.039064 -0.419935
0.038453 -0.421766
0.040284 -0.423597
0.039674 -0.425428
0.038453 -0.424512
0.039674 -0.426038
0.039064 -0.428785
0.039674 -0.427564
0.042421 -0.428175
0.039979 -0.431532
0.039064 -0.432142
0.039674 -0.431227
0.039674 -0.433058
0.037233 -0.433668
0.040284 -0.435499
0.039674 -0.435804
0.040284 -0.435499
0.039674 -0.437941
0.040590 -0.437635
0.039979 -0.437635
0.039979 -0.438856
0.041200 -0.438246
0.039979 -0.439467
0.040284 -0.438246
0.041200 -0.440382
0.039979 -0.440382
0.038453 -0.442518
0.039979 -0.442213
0.039064 -0.442824
0.043641 -0.440077
0.039064 -0.442518
0.039674 -0.442824
0.039369 -0.442518
0.039674 -0.441908
0.039369 -0.444044
0.039674 -0.442213
0.040284 -0.442518
0.039064 -0.443129
0.039979 -0.443129
0.039369 -0.442518
0.037538 -0.442213
0.039369 -0.440992
0.039674 -0.442518
0.040284 -0.441603
0.038453 -0.439772
0.039674 -0.441603
0.039369 -0.440992
0.039369 -0.440992
0.037843 -0.438551
0.039064 -0.438246
0.039064 -0.437635
0.040590 -0.432752
0.039064 -0.435804
0.036927 -0.437330
0.039674 -0.437330
0.037843 -0.435804
0.037233 -0.433363
0.037843 -0.431837
0.037538 -0.431532
0.036927 -0.429395
0.036622 -0.429090
0.037843 -0.428480
0.039369 -0.426344
0.039369 -0.424818
0.035096 -0.426649
0.037538 -0.422376
0.035707 -0.424207
0.041200 -0.419935
0.036622 -0.419630
0.035401 -0.417798
0.035707 -0.418104
0.035096 -0.416272
0.036927 -0.414747
0.036622 -0.413526
0.035707 -0.412305
0.038453 -0.409558
0.036927 -0.409253
0.037233 -0.408032
0.033876 -0.404675
0.034791 -0.403150
0.033876 -0.401929
0.034791 -0.399487
0.032960 -0.398877
0.034486 -0.397351
0.038453 -0.390027
0.032960 -0.391858
0.034486 -0.389111
0.033265 -0.389111
0.035096 -0.386364
0.032350 -0.386059
0.032350 -0.383007
0.032350 -0.381176
0.032044 -0.379040
0.032044 -0.377514
0.031434 -0.373852
0.031129 -0.373241
0.032655 -0.371105
0.032960 -0.368664
0.031434 -0.365917
0.031129 -0.362560
0.030824 -0.361034
0.033265 -0.358592
0.032044 -0.354015
0.028993 -0.351878
0.029298 -0.351573
0.030519 -0.349132
0.028687 -0.345470
0.028993 -0.342418
0.028993 -0.338755
0.028077 -0.336924
0.027467 -0.333567
0.029298 -0.330821
0.028382 -0.328990
0.028077 -0.325327
0.028382 -0.321665
0.025636 -0.321055
0.029298 -0.316782
0.027772 -0.313730
0.026246 -0.311594
0.026246 -0.308847
0.025941 -0.303964
0.024110 -0.301523
0.025941 -0.299081
0.025941 -0.295724
0.024720 -0.290536
0.023194 -0.290231
0.023804 -0.285653
0.024110 -0.282601
0.024110 -0.279244
0.024110 -0.277413
0.023194 -0.272530
0.021973 -0.270089
0.022279 -0.267647
0.023194 -0.264290
0.020142 -0.261849
0.018921 -0.256661
0.019837 -0.253914
0.021668 -0.247810
0.018616 -0.246284
0.021363 -0.242012
0.022889 -0.238044
0.021973 -0.234993
0.017701 -0.232551
0.019532 -0.228889
0.020142 -0.224616
0.016175 -0.222480
0.017701 -0.216681
0.018921 -0.213630
0.016480 -0.209052
0.017090 -0.206305
0.014649 -0.205084
0.017701 -0.198675
0.017701 -0.194098
0.016175 -0.189825
0.017396 -0.187078
0.017090 -0.184637
0.014649 -0.182501
0.014649 -0.176092
0.015564 -0.171819
0.013733 -0.167241
0.012513 -0.165716
0.015564 -0.162053
0.017396 -0.153508
0.013123 -0.152287
0.012818 -0.150456
0.012207 -0.144658
0.014039 -0.141911
0.010987 -0.137944
0.010376 -0.134587
0.012207 -0.128788
0.011902 -0.126347
0.010681 -0.119022
0.009766 -0.115970
0.004578 -0.116886
0.009766 -0.110172
0.008545 -0.105899
0.007935 -0.100406
0.006104 -0.096744
0.005493 -0.094913
0.009766 -0.088809
0.008545 -0.084841
0.008545 -0.081179
0.007019 -0.074465
0.006104 -0.072939
0.005493 -0.068667
0.006104 -0.064089
0.007019 -0.059816
0.007019 -0.054628
0.005493 -0.051271
0.004578 -0.048219
0.003357 -0.043641
0.003052 -0.039674
0.002747 -0.033570
0.003052 -0.030213
0.003662 -0.026246
0.003357 -0.020142
0.002747 -0.016785
0.002441 -0.014344
0.000000 -0.008850
0.001831 -0.006104
0.000305 -0.000610
0.000000 0.003052
0.000610 0.007019
0.000305 0.010987
0.000610 0.014039
0.000305 0.019532
-0.000916 0.023499
-0.001831 0.028687
-0.001831 0.032655
-0.002136 0.037538
-0.001831 0.040284
-0.004273 0.044862
-0.003052 0.048830
-0.001526 0.054628
-0.003662 0.056154
-0.003967 0.060732
-0.003967 0.064394
-0.004883 0.068361
-0.004273 0.074160
-0.005799 0.076601
-0.006409 0.080569
-0.006104 0.083926
-0.005799 0.090945
-0.007630 0.093692
-0.007935 0.097964
-0.006714 0.101321
-0.007935 0.107730
-0.010071 0.109256
-0.010071 0.114750
-0.007935 0.119022
-0.009461 0.122684
-0.007324 0.128483
-0.010071 0.130009
-0.009461 0.137028
-0.011292 0.139470
-0.008850 0.143437
-0.010071 0.145268
-0.011292 0.151982
-0.011292 0.154729
-0.012207 0.159001
-0.008850 0.162969
-0.011902 0.164495
-0.011902 0.167852
-0.012513 0.174261
