# Sampling Rate: 100000 S/s
#
# channel_A channel_B
0.000000 0.108036
0.003967 0.061342
0.008240 0.013733
0.012513 -0.029908
0.015564 -0.078127
0.019837 -0.122990
0.024110 -0.166936
0.028077 -0.212409
0.032350 -0.257271
0.035707 -0.299081
0.039979 -0.342418
0.041505 -0.381787
0.042116 -0.425428
0.049440 -0.459304
0.053102 -0.496231
0.054323 -0.531022
0.058290 -0.566118
0.060427 -0.596026
0.069887 -0.619831
0.065615 -0.654622
0.066530 -0.679952
0.068056 -0.703757
0.069582 -0.725120
0.074465 -0.741295
0.072024 -0.759911
0.072024 -0.775170
0.074465 -0.787072
0.074160 -0.795618
0.075686 -0.803247
0.074160 -0.807215
0.074465 -0.806604
0.073550 -0.806299
0.072634 -0.804163
0.071108 -0.796228
0.070193 -0.786767
0.068972 -0.777917
0.067446 -0.763878
0.064089 -0.746178
0.064089 -0.729698
0.060732 -0.706809
0.058596 -0.682394
0.056154 -0.657674
0.053407 -0.628376
0.051271 -0.598773
0.048830 -0.567339
0.045778 -0.533769
0.040590 -0.498672
0.037843 -0.462661
0.034791 -0.425123
0.030824 -0.383923
0.025941 -0.345164
0.023499 -0.301828
0.018616 -0.260933
0.014649 -0.216681
0.012207 -0.171819
0.006409 -0.126652
0.003967 -0.081179
-0.001831 -0.035707
-0.006714 0.009461
-0.007935 0.056154
-0.013428 0.101321
-0.019837 0.143132
-0.021363 0.190741
-0.024415 0.234687
-0.029298 0.278024
-0.026856 0.325938
-0.035401 0.361339
-0.038759 0.401013
-0.044252 0.440382
-0.046083 0.479751
-0.048524 0.514542
-0.052797 0.547807
-0.055849 0.580767
-0.056154 0.611896
-0.058901 0.641499
-0.061953 0.666829
-0.063478 0.691855
-0.063478 0.714743
-0.066836 0.734275
-0.067446 0.753807
-0.068361 0.768761
-0.068972 0.782189
-0.067751 0.791650
-0.069887 0.800195
-0.071108 0.806299
-0.066530 0.811487
-0.069887 0.808740
-0.068972 0.805994
-0.067751 0.805078
-0.066530 0.794702
-0.065615 0.784631
-0.064699 0.772729
-0.062563 0.757469
-0.062258 0.741295
-0.058290 0.719626
-0.057985 0.697653
-0.057985 0.671712
-0.053102 0.646077
-0.048219 0.619221
-0.046083 0.587176
-0.043031 0.555742
-0.039674 0.522782
-0.036927 0.487686
-0.031434 0.448927
-0.028687 0.409864
-0.024110 0.370800
-0.019532 0.329905
-0.012513 0.291452
-0.014649 0.242927
-0.008545 0.199286
-0.005493 0.156560
-0.001221 0.109561
0.005799 0.065310
0.007324 0.017090
0.010071 -0.027772
0.014954 -0.072939
0.019227 -0.118412
0.023194 -0.162664
0.028382 -0.206915
0.031434 -0.250862
0.033570 -0.293283
0.038453 -0.335398
0.040284 -0.377819
0.044252 -0.416272
0.048219 -0.455336
0.050966 -0.491958
0.053102 -0.529496
0.057680 -0.560930
0.060427 -0.593585
0.061647 -0.623188
0.064089 -0.652181
0.066836 -0.678121
0.074465 -0.693991
0.070803 -0.722678
0.072024 -0.739769
0.071718 -0.758690
0.072329 -0.770898
0.072329 -0.785852
0.075381 -0.794702
0.075686 -0.801416
0.073244 -0.805383
0.073855 -0.806909
0.073244 -0.809351
0.072329 -0.804163
0.072024 -0.799280
0.071718 -0.790124
0.069582 -0.777917
0.068056 -0.765404
0.065310 -0.748009
0.065004 -0.728477
0.061037 -0.710471
0.059511 -0.684835
0.057070 -0.661641
0.055544 -0.632954
0.050966 -0.603046
0.050356 -0.569781
0.044557 -0.540483
0.041810 -0.503861
0.039674 -0.463576
0.033876 -0.429090
0.032350 -0.390027
0.027772 -0.349437
0.022279 -0.309153
0.019837 -0.263375
0.014649 -0.220649
0.010376 -0.177313
0.008240 -0.133061
0.002747 -0.087283
-0.000916 -0.042116
-0.003967 0.003662
-0.007935 0.050050
-0.012818 0.095523
-0.016785 0.140996
-0.019532 0.185247
-0.024415 0.228889
-0.028077 0.272225
-0.032960 0.315867
-0.035401 0.356151
-0.037538 0.398572
-0.043947 0.436110
-0.042726 0.473952
-0.048830 0.510269
-0.051576 0.544450
-0.053407 0.577715
-0.057375 0.607318
-0.058290 0.637532
-0.061953 0.661946
-0.062868 0.690329
-0.063173 0.712302
-0.065004 0.732444
-0.067751 0.750145
-0.068361 0.765099
-0.070193 0.780053
-0.069887 0.789209
-0.069582 0.800195
-0.072024 0.804163
-0.065920 0.810877
-0.069277 0.811182
-0.067751 0.808435
-0.066836 0.804773
-0.067446 0.795007
-0.065004 0.785852
-0.062563 0.774865
-0.062258 0.760826
-0.060427 0.741600
-0.057375 0.722678
-0.058290 0.701010
-0.053407 0.677206
-0.053713 0.649129
-0.049745 0.620136
-0.044557 0.591449
-0.044252 0.558489
-0.036012 0.528581
-0.036317 0.491653
-0.030519 0.454115
-0.028382 0.412305
-0.026856 0.372936
-0.021668 0.334178
-0.016785 0.292673
-0.012513 0.250252
-0.011292 0.203253
-0.005799 0.161138
-0.002136 0.113529
0.005188 0.070193
0.006104 0.025025
0.012207 -0.022584
0.017396 -0.065615
0.020142 -0.113834
0.022279 -0.159307
0.028382 -0.203253
0.030519 -0.247810
0.036622 -0.288705
0.037843 -0.332652
0.040590 -0.374157
0.045167 -0.412610
0.049135 -0.453810
0.052797 -0.489822
0.056459 -0.523392
0.055239 -0.559709
0.057985 -0.591754
0.061953 -0.621662
0.064089 -0.648213
0.067446 -0.675680
0.067141 -0.698569
0.068972 -0.720847
0.069277 -0.740684
0.073244 -0.755333
0.072634 -0.774560
0.073244 -0.783715
0.074465 -0.792871
0.074770 -0.801416
0.078127 -0.806604
0.075991 -0.806604
0.074160 -0.807215
0.073244 -0.804773
0.073550 -0.798669
0.071413 -0.791040
0.070193 -0.778222
0.067751 -0.765709
0.065310 -0.750145
0.064394 -0.733055
0.063478 -0.710471
0.058901 -0.687887
0.057680 -0.664083
0.054933 -0.636311
0.053102 -0.606403
0.046999 -0.578021
0.045167 -0.544145
0.042726 -0.508133
0.039369 -0.470595
0.034486 -0.436110
0.032350 -0.394299
0.026246 -0.353710
0.023194 -0.313120
0.020142 -0.270394
0.015564 -0.227668
0.012207 -0.182806
0.009156 -0.137333
0.002747 -0.093387
0.000000 -0.046999
-0.004273 0.000000
-0.006409 0.044557
-0.012207 0.091250
-0.016480 0.133976
-0.021058 0.179144
-0.025941 0.223701
-0.026856 0.267037
-0.031739 0.309458
-0.035096 0.351573
-0.038148 0.391552
-0.041810 0.431837
-0.042726 0.470901
-0.046693 0.505997
-0.049440 0.540483
-0.054323 0.573138
-0.054323 0.604266
-0.055544 0.636311
-0.061342 0.663167
-0.062563 0.687277
-0.063784 0.710776
-0.065310 0.731529
-0.067751 0.747703
-0.066530 0.768151
-0.068361 0.778527
-0.065920 0.792871
-0.069277 0.797754
-0.070498 0.805689
-0.064394 0.814844
-0.067446 0.810572
-0.070193 0.806299
-0.072329 0.799280
-0.064394 0.801111
-0.068361 0.784631
-0.063173 0.777306
-0.061342 0.762047
-0.059816 0.744041
-0.058901 0.726035
-0.056764 0.702841
-0.053102 0.683004
-0.050661 0.654317
-0.049440 0.624104
-0.047609 0.592364
-0.040590 0.566118
-0.038148 0.530717
-0.037843 0.491958
-0.033265 0.457778
-0.030213 0.415967
-0.025941 0.378735
-0.021363 0.337535
-0.016480 0.297555
-0.011292 0.253914
-0.010376 0.207831
-0.003967 0.167547
0.003357 0.125736
0.002441 0.075076
0.005493 0.026246
0.015564 -0.010071
0.014649 -0.065004
0.021058 -0.106815
0.021058 -0.151982
0.028382 -0.196844
0.030519 -0.242012
0.035096 -0.285653
0.039674 -0.325632
0.041505 -0.368664
0.044862 -0.409253
0.047304 -0.445265
0.051576 -0.483413
0.054933 -0.520035
0.054018 -0.557573
0.063478 -0.581988
0.058596 -0.619526
0.064699 -0.645466
0.067141 -0.670492
0.068972 -0.695517
0.071108 -0.716269
0.072329 -0.736412
0.076296 -0.750755
0.071718 -0.770592
0.073855 -0.784020
0.071108 -0.795618
0.077822 -0.795312
0.072634 -0.807825
0.071108 -0.811487
0.078127 -0.802026
0.073550 -0.805383
0.072329 -0.798059
0.072024 -0.790735
0.073855 -0.779748
0.069887 -0.766320
0.067751 -0.751976
0.066836 -0.732749
0.062868 -0.713523
0.060427 -0.690939
0.056154 -0.668355
0.061037 -0.634480
0.050661 -0.612812
0.050966 -0.579852
0.045778 -0.545061
0.043641 -0.511185
0.038148 -0.474868
0.035707 -0.438246
0.034791 -0.394604
0.028993 -0.356761
0.025330 -0.315256
0.019227 -0.274972
0.016175 -0.227973
0.012513 -0.186163
0.005799 -0.145878
0.005493 -0.093997
-0.002136 -0.054933
-0.003662 -0.003967
-0.008240 0.041200
-0.007935 0.086062
-0.013428 0.130924
-0.020142 0.172430
-0.012818 0.229804
-0.025636 0.264290
-0.030519 0.304880
-0.035707 0.346385
-0.025941 0.400098
-0.042421 0.426649
-0.046693 0.464797
-0.047609 0.501724
-0.051271 0.534989
-0.052187 0.569475
-0.054628 0.599994
-0.055849 0.632954
-0.061037 0.657369
-0.063173 0.681783
-0.062258 0.708945
-0.065004 0.729087
-0.065920 0.747703
-0.069582 0.759911
-0.063784 0.781884
-0.071108 0.786462
-0.067446 0.797754
-0.071718 0.806299
-0.069582 0.805689
-0.068972 0.812403
-0.068972 0.808130
-0.063784 0.806909
-0.068361 0.799280
-0.064699 0.789819
-0.062868 0.777001
-0.062868 0.765099
-0.060427 0.747398
-0.061342 0.723289
-0.054018 0.710166
-0.058290 0.677511
-0.051271 0.655843
-0.049745 0.629292
-0.044557 0.598468
-0.042726 0.570696
-0.037233 0.534684
-0.035401 0.501114
-0.032350 0.462050
