# Sampling Rate: 100000 S/s
#
# channel_A channel_B
-0.003052 0.003357
-0.003662 0.026246
-0.006104 0.046388
-0.007630 0.067446
-0.010376 0.088809
-0.017701 0.104678
-0.005799 0.138249
-0.019837 0.148930
-0.013428 0.177313
-0.020447 0.194708
-0.020447 0.214545
-0.024110 0.237739
-0.027772 0.254524
-0.023194 0.281381
-0.026856 0.297555
-0.027772 0.318308
-0.031434 0.336314
-0.031129 0.356151
-0.034791 0.376598
-0.038453 0.391552
-0.033876 0.417493
-0.042421 0.428175
-0.038148 0.454115
-0.042421 0.470901
-0.040895 0.490127
-0.044862 0.505387
-0.045167 0.521867
-0.045473 0.542009
-0.050966 0.553301
-0.050050 0.571917
-0.052187 0.586261
-0.048219 0.605487
-0.055239 0.615864
-0.053407 0.632038
-0.056459 0.645772
-0.056154 0.660115
-0.059206 0.673849
-0.058596 0.684530
-0.059206 0.698569
-0.058901 0.712912
-0.061037 0.725120
-0.062563 0.736412
-0.063173 0.744957
-0.062563 0.756859
-0.064394 0.762963
-0.064699 0.773339
-0.063784 0.782495
-0.065004 0.791650
-0.062868 0.802026
-0.067751 0.808740
-0.065615 0.814234
-0.067141 0.821558
-0.070193 0.825221
-0.067751 0.831629
-0.069277 0.836818
-0.069277 0.842616
-0.067141 0.844752
-0.069582 0.850246
-0.070498 0.850551
-0.064394 0.856960
-0.070193 0.853298
-0.069582 0.854823
-0.068972 0.856960
-0.066836 0.856960
-0.068361 0.855739
-0.067446 0.854518
-0.065004 0.854213
-0.067446 0.851161
-0.065310 0.847194
-0.066836 0.846583
-0.065004 0.842616
-0.066530 0.836512
-0.065310 0.830714
-0.065004 0.826746
-0.067446 0.816370
-0.062563 0.813318
-0.062868 0.805994
-0.061037 0.801721
-0.059816 0.790429
-0.058901 0.782189
-0.057985 0.775475
-0.056764 0.765404
-0.053407 0.758385
-0.057375 0.745567
-0.055849 0.733970
-0.055544 0.722678
-0.051881 0.709555
-0.051576 0.698569
-0.049745 0.685751
-0.049135 0.672628
-0.048524 0.659200
-0.047304 0.645772
-0.043641 0.631428
-0.043031 0.616474
-0.041810 0.602435
-0.038759 0.586566
-0.038453 0.568255
-0.039369 0.551164
-0.037233 0.535600
-0.032960 0.520951
-0.033570 0.501724
-0.031129 0.485855
-0.031434 0.466933
-0.026856 0.447401
-0.024110 0.433058
-0.025636 0.412000
-0.023499 0.391552
-0.020142 0.374767
-0.022584 0.351268
-0.017396 0.335093
-0.016480 0.313425
-0.014954 0.293283
-0.014039 0.274667
-0.012207 0.252998
-0.010681 0.230415
-0.007324 0.212104
-0.005188 0.190741
-0.003662 0.167547
-0.000916 0.147404
-0.001831 0.125126
0.003357 0.105594
0.002747 0.084231
0.005799 0.062563
0.007324 0.041200
0.009461 0.019837
0.010681 -0.002747
0.012818 -0.021973
0.014649 -0.044557
0.016785 -0.064699
0.019837 -0.087588
0.019227 -0.108951
0.022889 -0.129398
0.023499 -0.151372
0.024415 -0.173040
0.027467 -0.193182
0.028687 -0.212714
0.028382 -0.234382
0.034486 -0.252693
0.032960 -0.275887
0.035707 -0.293588
0.038148 -0.315867
0.042116 -0.332652
0.039064 -0.357067
0.040284 -0.375378
0.041810 -0.395520
0.046083 -0.412610
0.045778 -0.431532
0.048524 -0.450148
0.045167 -0.474868
0.049135 -0.487381
0.054323 -0.501724
0.054323 -0.520951
0.055544 -0.538041
0.054323 -0.557268
0.056459 -0.569170
0.058596 -0.585040
0.058596 -0.600604
0.060732 -0.617695
0.062868 -0.632038
0.063173 -0.645466
0.065615 -0.658284
0.065310 -0.672628
0.067141 -0.685446
0.067141 -0.700705
0.069582 -0.710166
0.069887 -0.721763
0.069582 -0.733970
0.069887 -0.744957
0.071108 -0.754112
0.071108 -0.763573
0.071718 -0.772729
0.073244 -0.782495
0.072634 -0.791955
0.075381 -0.797754
0.073550 -0.807520
0.075686 -0.812708
0.075686 -0.820338
0.074465 -0.825831
0.074465 -0.830409
0.075991 -0.835597
0.075991 -0.838954
0.074770 -0.845363
0.077212 -0.847194
0.076296 -0.848415
0.077822 -0.850551
0.076601 -0.854213
0.075991 -0.855739
0.076296 -0.853908
0.076296 -0.852992
0.075991 -0.854213
0.074160 -0.853603
0.073244 -0.853908
0.074465 -0.850856
0.073855 -0.845973
0.075686 -0.842616
0.073244 -0.840785
0.073244 -0.834681
0.070193 -0.830409
0.072329 -0.824610
0.071718 -0.820948
0.069582 -0.813929
0.070193 -0.804163
0.068667 -0.798364
0.069277 -0.788598
0.066530 -0.782495
0.067446 -0.771508
0.066836 -0.762352
0.061953 -0.753502
0.067751 -0.739158
0.062563 -0.730918
0.061953 -0.718406
0.059816 -0.708029
0.057375 -0.694601
0.057375 -0.685141
0.055239 -0.670186
0.049440 -0.659505
0.052797 -0.643635
0.053407 -0.628986
0.050966 -0.614948
0.048830 -0.600604
0.048219 -0.583819
0.046388 -0.568865
0.045167 -0.552690
0.042116 -0.535905
0.042116 -0.517594
0.040284 -0.500504
0.037843 -0.483413
0.038453 -0.465102
0.035707 -0.447096
0.032655 -0.429395
0.032655 -0.408032
0.030519 -0.390637
0.028382 -0.372021
0.027772 -0.353404
0.026246 -0.333567
0.023804 -0.311899
0.021973 -0.291757
0.021363 -0.271310
0.018311 -0.252998
0.015564 -0.231330
0.016480 -0.209357
0.014039 -0.191046
0.010071 -0.168462
0.008240 -0.146184
0.008545 -0.124821
0.005493 -0.102542
0.001831 -0.083316
0.003052 -0.061037
0.001831 -0.037843
-0.003052 -0.018921
-0.002136 0.003662
-0.006714 0.025636
-0.006409 0.046693
-0.009461 0.068056
-0.011902 0.089419
-0.010987 0.110477
-0.014954 0.129704
-0.013428 0.153203
-0.015259 0.174566
-0.017090 0.197455
-0.021058 0.214240
-0.020447 0.236518
-0.024110 0.256050
-0.026246 0.277108
-0.027161 0.298776
-0.029603 0.317087
-0.031434 0.335398
-0.031739 0.358592
-0.033265 0.375683
-0.036927 0.395520
-0.037843 0.415052
-0.038759 0.434889
-0.040284 0.450758
-0.043031 0.469680
-0.042726 0.488296
-0.044252 0.505997
-0.046083 0.522172
