# Sampling Rate: 100000 S/s
#
# channel_A channel_B
0.028077 -0.256050
0.028077 -0.266427
0.032044 -0.272530
0.029908 -0.281991
0.032960 -0.289621
0.031434 -0.297555
0.033265 -0.305490
0.032044 -0.314951
0.033876 -0.320139
0.033570 -0.329295
0.032960 -0.335398
0.035707 -0.341502
0.033876 -0.346995
0.035096 -0.354015
0.036622 -0.359203
0.035707 -0.364696
0.036927 -0.371715
0.036622 -0.376293
0.037843 -0.379955
0.036012 -0.385144
0.037233 -0.390027
0.039979 -0.393078
0.037843 -0.398267
0.039674 -0.400403
0.041505 -0.404981
0.039369 -0.406812
0.039979 -0.413526
0.038453 -0.415357
0.039979 -0.417188
0.039369 -0.419019
0.039064 -0.422376
0.040284 -0.420850
0.042116 -0.426038
0.040590 -0.426954
0.039979 -0.427259
0.041505 -0.429701
0.037843 -0.428785
0.039674 -0.428175
0.041505 -0.429395
0.040284 -0.427259
0.040284 -0.427564
0.038148 -0.428175
0.038148 -0.426344
0.038453 -0.421766
0.039979 -0.420850
0.037233 -0.417798
0.033876 -0.419935
0.036927 -0.415967
0.037538 -0.412610
0.035707 -0.408032
0.037843 -0.404065
0.036927 -0.401624
0.037843 -0.397351
0.033265 -0.397046
0.034791 -0.388195
0.035707 -0.383923
0.035401 -0.379650
0.035707 -0.370800
0.032960 -0.368664
0.032044 -0.365001
0.032350 -0.356761
0.032960 -0.352489
0.031129 -0.345164
0.029908 -0.338450
0.028382 -0.334178
0.027467 -0.326243
0.029298 -0.318613
0.027467 -0.311289
0.026856 -0.303964
0.026246 -0.295114
0.026551 -0.287790
0.022889 -0.279244
0.023194 -0.272225
0.023194 -0.264290
0.022889 -0.256355
0.021058 -0.248115
0.021363 -0.237434
0.019532 -0.228889
0.020753 -0.218513
0.020142 -0.208136
0.019227 -0.200201
0.017701 -0.191046
0.015564 -0.180975
0.014954 -0.170598
0.015564 -0.161443
0.012207 -0.152898
0.016785 -0.138554
0.012818 -0.132756
0.011597 -0.119022
0.010681 -0.112918
0.008545 -0.102847
0.009766 -0.089419
0.006104 -0.080874
0.006409 -0.068667
0.004883 -0.057680
0.005493 -0.047914
0.004883 -0.035096
0.005493 -0.022279
0.003052 -0.014649
0.001526 -0.003357
-0.000916 0.004883
-0.001221 0.016480
-0.000610 0.028382
-0.002136 0.038148
-0.003052 0.050050
-0.003662 0.061342
-0.004883 0.070498
-0.005799 0.080264
-0.007630 0.091250
-0.006409 0.102847
-0.010376 0.112613
-0.009766 0.122379
-0.009461 0.134281
-0.009766 0.143437
-0.011292 0.153203
-0.014649 0.163884
-0.013123 0.172735
-0.014344 0.181890
-0.018616 0.190741
-0.015564 0.202948
-0.014344 0.212409
-0.015564 0.220649
-0.018616 0.229804
-0.019227 0.238655
-0.019227 0.248421
-0.019227 0.258797
-0.019532 0.264901
-0.022584 0.274056
-0.021973 0.281991
-0.023499 0.288705
-0.022584 0.297555
-0.024415 0.305185
-0.023194 0.313730
-0.024720 0.318308
-0.025941 0.328684
-0.026246 0.333262
-0.024415 0.340281
-0.027772 0.347911
-0.026551 0.353710
-0.028687 0.358592
-0.028993 0.363781
-0.028993 0.370190
-0.029298 0.376598
-0.030519 0.382702
-0.026856 0.387585
-0.031434 0.391858
-0.032350 0.393078
-0.031739 0.396435
-0.031434 0.402234
-0.033265 0.405896
-0.033570 0.411389
-0.032655 0.411389
-0.033570 0.416578
-0.031129 0.415662
-0.031739 0.419935
-0.033265 0.422376
-0.031129 0.424512
-0.032655 0.426649
-0.032655 0.426038
-0.028993 0.427259
-0.032655 0.428480
-0.031739 0.430311
-0.030824 0.429395
-0.034181 0.429090
-0.031434 0.428175
-0.032655 0.427869
-0.032960 0.428175
-0.031434 0.427259
-0.033570 0.424512
-0.028687 0.423292
-0.030824 0.422071
-0.029603 0.418714
-0.029603 0.415967
-0.030519 0.412305
-0.030519 0.410474
-0.030519 0.406201
-0.027772 0.403455
-0.027772 0.397656
-0.031129 0.393384
-0.027772 0.390637
-0.028687 0.385449
-0.027772 0.381176
-0.025941 0.376598
-0.025636 0.371410
-0.024415 0.365612
-0.024415 0.360118
-0.025941 0.353404
-0.029603 0.341197
-0.024110 0.341197
-0.022584 0.333567
-0.021363 0.327769
-0.021363 0.319224
-0.021058 0.313120
-0.019227 0.305795
-0.018921 0.297861
-0.017701 0.290231
-0.015870 0.279855
-0.010987 0.278634
-0.017090 0.264901
-0.015870 0.256355
-0.015870 0.248115
-0.014039 0.238044
-0.012513 0.227973
-0.012818 0.220649
-0.012207 0.209967
-0.010987 0.202033
-0.010376 0.193793
-0.008850 0.184637
-0.003357 0.176702
-0.006409 0.164190
-0.005188 0.154729
-0.006714 0.143437
-0.002136 0.132756
-0.002136 0.123295
-0.003357 0.111393
-0.002747 0.101932
0.000305 0.090640
0.000916 0.083316
0.000916 0.070193
0.002747 0.060427
0.003052 0.049135
0.004883 0.037843
0.004578 0.027467
0.005493 0.017701
0.010376 0.009461
0.007935 -0.003357
0.007935 -0.017396
0.008545 -0.027467
0.011902 -0.037843
