# Sampling Rate: 100000 S/s
#
# channel_A channel_B
0.035401 -0.413526
0.035707 -0.409253
0.033876 -0.409253
0.034791 -0.406201
0.033570 -0.403150
0.037843 -0.397046
0.033265 -0.396741
0.032655 -0.393384
0.032655 -0.390027
0.032655 -0.385754
0.031129 -0.381481
0.030824 -0.377209
0.030824 -0.374462
0.030213 -0.369274
0.031129 -0.366527
0.030824 -0.361339
0.028382 -0.357372
0.029908 -0.350352
0.027467 -0.347606
0.028687 -0.343333
0.028077 -0.338145
0.028077 -0.331431
0.027772 -0.326243
0.026856 -0.320139
0.025941 -0.314341
0.023804 -0.310373
0.025941 -0.303964
0.024720 -0.298166
0.025330 -0.293588
0.024110 -0.282601
0.022889 -0.281075
0.024110 -0.272530
0.019227 -0.268868
0.020753 -0.260628
0.022889 -0.252693
0.021363 -0.247200
0.021973 -0.240791
0.019532 -0.234993
0.015564 -0.225532
0.017396 -0.217902
0.018921 -0.211493
0.016175 -0.204169
0.015564 -0.198981
0.015259 -0.191656
0.014649 -0.184027
0.015259 -0.177007
0.014954 -0.167241
0.011597 -0.161138
0.011597 -0.153813
0.011597 -0.146794
0.009156 -0.137028
0.009461 -0.132145
0.009461 -0.123295
0.009156 -0.114444
0.007324 -0.106204
0.007630 -0.098880
0.007324 -0.089419
0.005799 -0.082400
0.004883 -0.075991
0.004578 -0.064699
0.004578 -0.057680
0.002441 -0.052797
0.003357 -0.041505
0.001526 -0.032044
0.001526 -0.025941
-0.003662 -0.019837
-0.000916 -0.009461
-0.000610 -0.000916
-0.001221 0.008545
-0.003052 0.014954
-0.002136 0.024415
-0.005493 0.032655
-0.007324 0.037233
-0.004273 0.046999
-0.006104 0.057375
-0.006714 0.063784
-0.005188 0.072024
-0.007935 0.079958
-0.008545 0.086673
-0.008545 0.094302
-0.009766 0.104678
-0.011902 0.111698
-0.010987 0.120243
-0.010376 0.129093
-0.013123 0.137638
-0.011902 0.143437
-0.013428 0.152593
-0.013123 0.159917
-0.014344 0.167547
-0.016785 0.175176
-0.015564 0.180670
-0.015564 0.188299
-0.018006 0.195624
-0.018616 0.203253
-0.018921 0.207526
-0.018616 0.218818
-0.019532 0.224921
-0.017090 0.233772
-0.019532 0.238655
-0.021058 0.244758
-0.021668 0.252083
-0.023194 0.258492
-0.021973 0.263070
-0.023499 0.270699
-0.024110 0.278024
-0.021363 0.286569
-0.024110 0.290841
-0.024720 0.295419
-0.024110 0.302744
-0.027772 0.306711
-0.025941 0.315256
-0.025941 0.319224
-0.026856 0.324717
-0.028382 0.330821
-0.026551 0.335093
-0.028077 0.340281
-0.028687 0.347301
-0.030213 0.348521
-0.028687 0.354930
-0.030213 0.358898
-0.028993 0.365612
-0.028687 0.370800
-0.030519 0.374157
-0.032655 0.378124
-0.032350 0.380871
-0.030519 0.386059
-0.028687 0.389416
-0.032960 0.390637
-0.031739 0.396435
-0.031129 0.399182
-0.032960 0.402234
-0.032960 0.408032
-0.031434 0.406812
-0.033876 0.411389
-0.028077 0.421155
-0.033570 0.414441
-0.033265 0.419019
-0.035096 0.419324
-0.034181 0.421155
-0.033876 0.423597
-0.035707 0.424207
-0.030519 0.430311
-0.032350 0.430921
-0.031434 0.430921
-0.033265 0.433058
-0.034791 0.433668
-0.033265 0.433363
-0.036012 0.430311
-0.030519 0.439467
-0.038148 0.433058
-0.032960 0.437025
