# Sampling Rate: 100000 S/s
#
# channel_A channel_B
0.022889 -0.337535
0.022279 -0.329905
0.021973 -0.320444
0.020753 -0.312204
0.021668 -0.306711
0.019227 -0.297861
0.019227 -0.290231
0.014954 -0.284127
0.018616 -0.274667
0.016175 -0.268258
0.015564 -0.256966
0.016175 -0.250252
0.015564 -0.242927
0.014344 -0.232856
0.014039 -0.225532
0.012513 -0.217597
0.011902 -0.209662
0.012818 -0.201117
0.012513 -0.193182
0.016175 -0.180059
0.008545 -0.176397
0.007630 -0.170293
0.007935 -0.159307
0.007935 -0.151982
0.007935 -0.145268
0.006409 -0.136418
0.007324 -0.125736
0.007019 -0.118412
0.004578 -0.110782
0.003662 -0.103153
0.003052 -0.092471
0.001526 -0.085757
0.002441 -0.077517
0.003357 -0.065310
0.000305 -0.061953
0.000916 -0.053713
-0.000610 -0.042421
-0.001221 -0.035401
-0.003357 -0.027772
-0.003357 -0.018006
-0.003662 -0.010071
-0.004883 0.000000
-0.005188 0.007019
-0.005799 0.014954
-0.005493 0.025636
-0.004883 0.031739
-0.008545 0.038759
-0.008850 0.047914
-0.010681 0.055544
-0.008240 0.066530
-0.010376 0.074160
-0.011902 0.081790
-0.009461 0.091861
-0.012207 0.097964
-0.012818 0.107425
-0.013428 0.116276
-0.011902 0.125126
-0.015564 0.132450
-0.014039 0.141301
-0.015564 0.147404
-0.016785 0.155644
-0.017396 0.164495
-0.016785 0.174261
-0.012207 0.186163
-0.018921 0.188299
-0.018616 0.200507
-0.020447 0.206305
-0.019532 0.213935
-0.021973 0.221259
-0.022279 0.229194
-0.023194 0.238044
-0.025636 0.243843
-0.018006 0.262764
-0.029603 0.257271
-0.024110 0.270089
-0.027772 0.276193
-0.026856 0.285348
-0.028382 0.294809
-0.027772 0.300607
-0.021363 0.317698
-0.029298 0.317087
-0.028382 0.326548
-0.032350 0.332957
-0.030519 0.341807
-0.032655 0.347911
-0.036012 0.350963
-0.032350 0.367443
-0.036012 0.367748
-0.031434 0.381176
-0.035707 0.386364
-0.031129 0.399182
-0.033876 0.402234
-0.036927 0.410474
-0.034181 0.420240
-0.038148 0.423597
-0.038148 0.432447
-0.043947 0.435194
-0.033265 0.452895
-0.043947 0.449538
-0.040895 0.458388
-0.042726 0.464492
-0.043641 0.472427
-0.041505 0.483413
-0.044252 0.486160
-0.038759 0.501724
-0.044252 0.502945
-0.043641 0.511490
-0.043947 0.517594
-0.045473 0.520035
-0.044862 0.531938
-0.048219 0.531938
-0.041810 0.550554
-0.051576 0.545671
-0.045167 0.559099
-0.048219 0.562456
-0.048219 0.569170
-0.048830 0.577105
-0.048830 0.583209
-0.046693 0.592975
-0.050661 0.596332
-0.050050 0.602130
-0.053407 0.605792
-0.049745 0.615558
-0.050050 0.617389
-0.056459 0.619526
-0.053102 0.634175
-0.054323 0.632954
-0.048830 0.646077
-0.053102 0.650960
-0.053102 0.656453
-0.054323 0.660421
-0.055239 0.664388
-0.054018 0.673238
-0.056459 0.676290
-0.056764 0.684225
-0.058901 0.684530
-0.051576 0.700095
-0.059816 0.696127
-0.060427 0.701010
-0.061342 0.706198
-0.058290 0.710166
-0.060427 0.716575
-0.061037 0.720542
-0.055239 0.733360
-0.060732 0.733970
-0.059816 0.737938
-0.060121 0.741905
-0.058901 0.747398
-0.061037 0.752892
-0.065004 0.750450
-0.055239 0.767235
-0.065615 0.760826
-0.061953 0.766320
-0.065004 0.772118
-0.062563 0.777306
-0.063784 0.781884
-0.065615 0.783715
-0.058290 0.794397
-0.065920 0.791040
-0.064394 0.796838
-0.066530 0.797754
-0.063478 0.805689
-0.063478 0.808130
-0.065310 0.810572
-0.060427 0.818812
-0.070193 0.813013
-0.062868 0.824915
-0.066530 0.824915
-0.065310 0.826441
-0.066530 0.829188
-0.068361 0.832850
-0.062563 0.840175
-0.067446 0.838649
-0.066530 0.842616
-0.063173 0.848720
-0.065920 0.849025
-0.067446 0.847194
-0.067751 0.851466
-0.067751 0.855739
-0.064699 0.860012
-0.068972 0.859401
-0.068972 0.859401
-0.067141 0.863979
-0.068056 0.866115
-0.067751 0.867336
-0.067141 0.870388
-0.068056 0.871303
-0.067141 0.871609
-0.070193 0.873135
-0.069582 0.874660
-0.068361 0.876186
-0.066836 0.878323
-0.068972 0.881069
-0.070193 0.881375
-0.068972 0.879849
-0.070193 0.881375
-0.068972 0.883511
-0.066530 0.887173
-0.070498 0.887783
-0.067751 0.888394
-0.066836 0.886258
-0.072634 0.884121
-0.069582 0.888089
-0.068972 0.889615
-0.068972 0.889004
-0.069277 0.888394
-0.069582 0.890530
-0.069582 0.888394
-0.069582 0.887478
-0.068056 0.890225
-0.069582 0.889004
-0.069582 0.888699
-0.068056 0.889920
-0.067141 0.889615
-0.068361 0.887783
-0.067446 0.886563
-0.067751 0.889615
-0.068056 0.887173
-0.065615 0.885342
-0.068361 0.886258
-0.068056 0.884426
-0.066530 0.883511
-0.066530 0.885037
-0.066530 0.880459
-0.067141 0.879849
-0.065920 0.880459
-0.066530 0.877102
