# Sampling Rate: 100000 S/s
#
# channel_A channel_B
-0.025941 0.282907
-0.026551 0.303354
-0.026856 0.298776
-0.025636 0.269478
-0.017090 0.222175
-0.012513 0.155034
-0.004273 0.075686
0.003357 -0.007935
0.011597 -0.092776
0.019532 -0.167852
0.025941 -0.231941
0.029298 -0.276803
0.031129 -0.298166
0.031434 -0.297861
0.028077 -0.272225
0.024110 -0.227973
0.016175 -0.162053
0.009766 -0.085452
0.000305 -0.000916
-0.007935 0.083010
-0.016480 0.162358
-0.021668 0.227668
-0.025941 0.274056
-0.028077 0.298776
-0.025025 0.299692
-0.024110 0.278024
-0.019532 0.234077
-0.015259 0.170904
-0.006409 0.093692
0.001831 0.010681
0.009461 -0.075076
0.017090 -0.153813
0.024110 -0.220038
0.028077 -0.267953
0.030519 -0.296030
0.032044 -0.301523
0.029298 -0.280160
0.024415 -0.236518
0.019227 -0.175481
0.009766 -0.101016
0.001526 -0.018921
-0.006714 0.068056
-0.012818 0.146184
-0.020142 0.216376
-0.027161 0.266427
-0.028077 0.296030
-0.027772 0.302438
-0.026246 0.286264
-0.021973 0.245979
-0.015564 0.185858
-0.007935 0.112308
-0.000916 0.031129
0.010681 -0.054018
0.015564 -0.136418
0.021973 -0.206610
0.028382 -0.258492
0.029908 -0.291452
0.031434 -0.300302
0.028687 -0.285043
0.027467 -0.248115
0.018311 -0.193182
0.012207 -0.118717
0.001831 -0.039674
-0.010987 0.043641
-0.012513 0.130314
-0.019227 0.200812
-0.024110 0.254830
-0.027772 0.292367
-0.027772 0.304880
-0.028077 0.291147
-0.021973 0.259407
-0.017396 0.202643
-0.010681 0.130009
-0.000916 0.047914
0.010987 -0.032960
0.012513 -0.119327
0.021973 -0.190435
0.026551 -0.248421
0.028687 -0.285958
0.032044 -0.302744
0.029298 -0.291452
0.028382 -0.257881
0.020142 -0.205695
0.014649 -0.137638
0.006409 -0.057375
-0.001831 0.029603
-0.010376 0.111393
-0.017090 0.187994
-0.021058 0.246284
-0.026856 0.285653
-0.027161 0.303964
-0.028993 0.296945
-0.020447 0.266427
-0.019227 0.216376
-0.011902 0.146184
-0.003662 0.066530
0.002747 -0.019837
0.014039 -0.098880
0.019837 -0.177313
0.025941 -0.238655
0.028687 -0.280465
0.030213 -0.300607
0.028993 -0.295419
0.025941 -0.270394
0.022889 -0.219123
0.016480 -0.151372
0.007935 -0.075076
-0.001526 0.011902
-0.010071 0.092471
-0.015564 0.170293
-0.021363 0.232246
-0.026551 0.277108
-0.028382 0.300607
-0.028382 0.298776
-0.030519 0.269478
-0.019837 0.227668
-0.014344 0.162053
-0.005799 0.086062
0.002441 0.000305
0.011902 -0.084841
0.018921 -0.158391
0.024720 -0.225532
0.028382 -0.272225
0.030824 -0.297861
0.031129 -0.298471
0.027772 -0.276498
0.023499 -0.231941
0.017396 -0.168157
0.010071 -0.093692
0.002441 -0.009461
-0.005188 0.078433
-0.014649 0.155339
-0.019227 0.220344
-0.027161 0.268868
-0.025636 0.296945
-0.028077 0.301523
-0.025636 0.278939
-0.024720 0.238655
-0.014649 0.178228
-0.007630 0.101932
0.000916 0.021363
0.007935 -0.067446
0.017701 -0.144658
0.023499 -0.213630
0.028687 -0.264290
0.030519 -0.293893
0.032655 -0.300302
0.029298 -0.285958
0.024415 -0.243843
0.018616 -0.184637
0.009156 -0.110477
0.003662 -0.028077
0.000610 0.062563
-0.013428 0.138859
-0.018921 0.207221
-0.024110 0.261238
-0.028687 0.292367
-0.028687 0.302438
-0.027772 0.286874
-0.021668 0.250862
-0.015259 0.194708
-0.009766 0.119327
-0.001526 0.038759
0.007324 -0.046083
0.016480 -0.127567
0.022889 -0.200201
0.026551 -0.256966
0.030213 -0.291452
0.032350 -0.300302
0.030519 -0.290536
0.024720 -0.254830
0.020142 -0.201117
0.012207 -0.128178
0.005799 -0.045778
-0.003357 0.038148
-0.010071 0.120243
-0.019837 0.195624
-0.023499 0.250252
-0.027772 0.288705
-0.029298 0.302744
-0.027772 0.294198
-0.021668 0.260933
-0.015870 0.205390
-0.010987 0.139164
-0.003662 0.057680
0.006409 -0.028687
0.014649 -0.108341
0.021363 -0.185553
0.027772 -0.243843
0.031129 -0.284433
0.032350 -0.303659
0.032350 -0.294809
0.028993 -0.264290
0.023194 -0.213630
0.015259 -0.146489
0.005799 -0.066225
-0.000916 0.019837
-0.009766 0.102542
-0.014954 0.178838
-0.023804 0.240486
-0.026246 0.280770
-0.030213 0.302744
-0.027161 0.299387
-0.025941 0.270699
-0.017396 0.224616
-0.012207 0.156255
-0.006409 0.077212
0.002747 -0.009461
0.010071 -0.092471
0.019532 -0.168157
0.025330 -0.231941
0.030519 -0.277718
0.031434 -0.299997
0.028993 -0.297250
0.028993 -0.273141
0.024110 -0.226142
0.016480 -0.160222
0.009766 -0.083316
0.001831 0.000610
-0.006104 0.088504
-0.014954 0.163274
-0.022279 0.227668
