# Sampling Rate: 100000 S/s
#
# channel_A channel_B
-0.001526 0.106815
-0.000610 0.062868
0.002747 0.019227
0.008240 -0.021668
0.007935 -0.070803
0.013123 -0.103763
0.014039 -0.136418
0.024415 -0.146184
0.016785 -0.159001
0.017701 -0.152287
0.012513 -0.135197
0.009766 -0.106204
0.008240 -0.066530
0.001526 -0.026551
0.003967 0.025636
-0.003967 0.062868
-0.006104 0.101932
-0.009766 0.133671
-0.010376 0.150456
-0.010987 0.158696
-0.014649 0.152898
-0.006409 0.138554
-0.006714 0.109867
-0.001831 0.072634
0.000916 0.030519
0.006409 -0.014649
0.008240 -0.059206
0.013733 -0.096744
0.016480 -0.128483
0.015259 -0.148930
0.015564 -0.162358
0.017396 -0.154424
0.017090 -0.137944
0.012207 -0.112613
0.008240 -0.075991
0.004578 -0.034791
0.001526 0.012513
-0.003052 0.054323
-0.006409 0.094607
-0.008545 0.126041
-0.011292 0.148930
-0.010987 0.157476
-0.014344 0.154118
-0.010376 0.141606
-0.007324 0.116276
-0.003357 0.081484
0.000916 0.040284
0.005493 -0.004883
0.009461 -0.049135
0.011597 -0.090030
0.014954 -0.122990
0.016785 -0.145878
0.017701 -0.155034
0.017090 -0.156865
0.018311 -0.144353
0.014649 -0.119022
0.009461 -0.084536
0.005799 -0.044557
0.004578 0.001221
-0.002136 0.044862
-0.005188 0.085452
-0.010376 0.118717
-0.009461 0.146184
-0.010681 0.156255
-0.010376 0.156865
-0.011292 0.145573
-0.008850 0.121464
-0.005188 0.090030
-0.000916 0.049135
0.003052 0.003967
0.007630 -0.040284
0.009766 -0.081790
0.015564 -0.115055
0.017090 -0.141301
0.019532 -0.156560
0.020142 -0.154729
0.017396 -0.147404
0.014344 -0.125126
0.012207 -0.093997
0.007324 -0.051881
0.003967 -0.010681
0.000305 0.036317
0.000000 0.080264
-0.008545 0.111393
-0.007935 0.139164
-0.011292 0.156560
-0.010987 0.157476
-0.010987 0.150151
-0.007935 0.129093
-0.005493 0.095828
0.000305 0.057070
0.001526 0.012513
0.005799 -0.030519
0.005799 -0.078433
0.014954 -0.111698
0.016175 -0.137028
0.017396 -0.154729
0.013123 -0.162358
0.017090 -0.150456
0.016480 -0.130619
0.012207 -0.101321
0.008240 -0.062868
0.003967 -0.021058
0.000610 0.025025
-0.003967 0.067141
-0.007324 0.105899
-0.011902 0.133061
-0.011292 0.154118
-0.011902 0.158086
-0.011292 0.152287
-0.007935 0.133061
-0.005188 0.104984
-0.003357 0.066530
0.003052 0.025025
0.006104 -0.021668
0.010376 -0.062563
0.012207 -0.102237
0.016785 -0.133976
0.017396 -0.148930
0.017090 -0.159001
0.016480 -0.153203
0.014954 -0.136723
0.012513 -0.104984
0.009156 -0.069887
0.003662 -0.029298
0.001221 0.015259
-0.003967 0.060427
-0.005493 0.098880
-0.009461 0.127873
-0.010071 0.150456
-0.012207 0.159917
-0.011902 0.157170
-0.009461 0.140996
-0.007324 0.111698
-0.004273 0.074160
0.000610 0.034791
0.005188 -0.010681
0.010681 -0.054018
0.013733 -0.093692
0.015259 -0.123295
0.018311 -0.146489
0.017701 -0.158391
0.021058 -0.153813
0.016480 -0.138859
0.014954 -0.113834
0.009156 -0.079043
0.006104 -0.036622
0.000916 0.005188
-0.001526 0.051576
-0.005799 0.088809
-0.007324 0.125431
-0.010071 0.146489
-0.010987 0.158086
-0.014039 0.155034
-0.008850 0.144963
-0.007630 0.118717
-0.006409 0.085147
0.000610 0.044252
0.003662 0.000610
0.009766 -0.044557
0.013733 -0.082095
0.013733 -0.118412
0.016785 -0.144047
0.018311 -0.155644
0.013123 -0.159307
0.016175 -0.144658
0.014649 -0.121769
0.013733 -0.089114
0.006409 -0.046388
0.003052 -0.002747
-0.001831 0.041200
-0.008850 0.078738
-0.007324 0.116581
-0.011902 0.143132
-0.012818 0.157781
-0.010376 0.158696
-0.010376 0.148320
-0.007324 0.127262
-0.006104 0.093997
-0.001526 0.055239
0.001526 0.010071
0.007324 -0.034486
0.010071 -0.075381
0.014344 -0.113529
0.017396 -0.139470
0.019227 -0.155339
0.016785 -0.159001
0.017396 -0.147710
0.014344 -0.127873
0.011902 -0.094913
0.007630 -0.056459
0.003967 -0.013123
0.000305 0.031739
-0.001526 0.075076
-0.007935 0.109561
-0.009461 0.136723
-0.011292 0.153508
-0.012207 0.159917
-0.010681 0.151982
-0.007935 0.132145
-0.006104 0.101932
-0.002747 0.061647
0.003662 0.019837
0.008240 -0.022584
0.010071 -0.067141
0.012207 -0.102847
0.015564 -0.136418
0.018616 -0.151372
0.019837 -0.154729
0.015564 -0.152898
0.015259 -0.133061
0.010376 -0.104984
0.010681 -0.065310
0.005799 -0.023499
0.001221 0.021058
-0.001221 0.064699
-0.004883 0.103153
-0.009461 0.131840
-0.012818 0.151067
-0.013123 0.158086
-0.011292 0.155034
-0.009766 0.137333
