# Sampling Rate: 100000 S/s
#
# channel_A channel_B
0.015564 -0.166021
0.016175 -0.148625
0.012513 -0.134587
0.010681 -0.117496
0.005493 -0.101016
0.014039 -0.074160
0.004883 -0.064394
0.004578 -0.043336
-0.000610 -0.030213
0.001526 -0.010681
-0.001526 0.010071
-0.001831 0.026551
-0.002136 0.047914
-0.005493 0.062563
-0.006104 0.080569
-0.008240 0.098880
-0.009461 0.116581
-0.011292 0.132756
-0.016785 0.147099
-0.012207 0.172735
-0.018006 0.181585
-0.017701 0.199591
-0.018616 0.216071
-0.020142 0.232246
-0.019837 0.246895
-0.023194 0.260933
-0.023804 0.274972
-0.024415 0.288400
-0.024415 0.300302
-0.027772 0.313730
-0.025636 0.327158
-0.030519 0.335093
-0.028077 0.347301
-0.032350 0.356151
-0.030213 0.365612
-0.029603 0.376904
-0.032960 0.381787
-0.033265 0.388501
-0.031739 0.395215
-0.033265 0.400708
-0.030824 0.406812
-0.034181 0.408338
-0.033570 0.411389
-0.037843 0.412000
-0.027161 0.420240
-0.034181 0.415967
-0.030824 0.417493
-0.033570 0.415662
-0.031739 0.414136
-0.032960 0.410474
-0.031129 0.406507
-0.030519 0.404675
-0.029603 0.399182
-0.030519 0.392468
-0.029298 0.386059
-0.028382 0.379650
-0.028993 0.371410
-0.028077 0.360118
-0.025025 0.356151
-0.027772 0.341807
-0.024110 0.332347
-0.022584 0.320139
-0.020447 0.307932
-0.021973 0.297555
-0.020447 0.282907
-0.017701 0.274056
-0.018006 0.255135
-0.015564 0.241096
-0.014954 0.224616
-0.010987 0.214240
-0.012207 0.195013
-0.009461 0.179144
-0.007630 0.162358
-0.007935 0.145268
-0.005799 0.128178
-0.002747 0.111698
-0.003052 0.093692
0.001221 0.075991
0.000000 0.057375
0.006104 0.040895
0.003662 0.022279
0.005799 0.003662
0.007019 -0.016175
0.012818 -0.029908
0.009461 -0.053102
0.012818 -0.068667
0.017090 -0.084841
0.015564 -0.102237
0.016785 -0.121464
0.018311 -0.139164
0.019837 -0.156865
0.022279 -0.171819
0.021668 -0.188604
0.021668 -0.204474
0.026246 -0.218818
0.025941 -0.235298
0.027467 -0.252083
0.036012 -0.257576
0.030213 -0.278939
0.030824 -0.290841
0.032655 -0.302744
0.033265 -0.316782
0.033265 -0.326853
0.034791 -0.338145
0.038148 -0.347301
0.035096 -0.357372
0.037538 -0.365917
0.035096 -0.375378
0.039674 -0.379040
0.036927 -0.388501
0.041505 -0.392773
0.039369 -0.397961
0.039674 -0.401624
0.040590 -0.406507
0.037538 -0.408338
0.039979 -0.409558
0.038453 -0.411389
0.039064 -0.410779
0.039979 -0.410474
0.038453 -0.409558
0.038453 -0.408643
0.036622 -0.405896
0.039369 -0.398877
0.036012 -0.398267
0.036012 -0.390637
0.035707 -0.385754
0.035401 -0.377514
0.034791 -0.369579
0.033265 -0.361339
0.031434 -0.351573
0.031129 -0.343944
0.029908 -0.333567
0.028382 -0.322886
0.030213 -0.309153
0.026246 -0.297555
0.026551 -0.284433
0.023194 -0.272225
0.023804 -0.259102
0.021058 -0.243233
0.021058 -0.227973
0.019227 -0.213324
0.017701 -0.196234
0.015259 -0.180670
0.016785 -0.163884
0.012207 -0.147404
0.012818 -0.131840
0.006104 -0.117191
0.009461 -0.093692
0.007935 -0.080569
0.007019 -0.058596
0.004883 -0.043947
0.003052 -0.025330
-0.001221 -0.007630
-0.001221 0.010681
-0.001831 0.029908
-0.002136 0.047914
-0.004883 0.066225
-0.007935 0.081790
-0.008850 0.101321
-0.008545 0.118107
-0.012818 0.134892
-0.013123 0.153508
-0.015564 0.168157
-0.015870 0.184942
-0.018616 0.202643
-0.017396 0.217597
-0.019837 0.233161
-0.020447 0.247505
-0.025025 0.261849
-0.022279 0.277108
-0.025636 0.289315
-0.025941 0.301523
-0.023804 0.315867
-0.028077 0.326548
-0.030519 0.332041
-0.028993 0.349132
-0.032350 0.353404
-0.028993 0.369274
-0.030213 0.372631
-0.028993 0.384838
-0.028993 0.390332
-0.030824 0.394604
-0.032655 0.402844
-0.033265 0.404065
-0.031739 0.407422
-0.036317 0.408643
-0.031129 0.418714
-0.037233 0.408643
-0.033265 0.415357
-0.035401 0.413221
-0.033265 0.412915
-0.031434 0.412915
-0.034181 0.407727
-0.026856 0.410474
-0.032350 0.403150
-0.029298 0.397351
-0.030213 0.391858
-0.024720 0.387890
-0.030824 0.374767
-0.032655 0.364391
-0.023499 0.363781
-0.026856 0.349132
-0.021973 0.343333
-0.025025 0.329905
-0.020447 0.320750
-0.019532 0.308237
-0.020142 0.292978
-0.014954 0.285653
-0.017396 0.267647
-0.015564 0.255745
-0.017396 0.236518
-0.007935 0.228584
-0.013123 0.206000
-0.013428 0.188604
-0.010376 0.177007
-0.010071 0.157781
-0.006104 0.144047
-0.004883 0.125431
0.000916 0.112003
-0.000610 0.090640
0.001526 0.072939
0.001831 0.057680
0.003967 0.036622
0.006409 0.019227
0.003967 -0.001831
0.018921 -0.008850
0.005493 -0.039369
0.011902 -0.054018
0.012513 -0.074160
0.015259 -0.092166
0.015259 -0.107730
0.018921 -0.122074
0.020753 -0.137028
0.019532 -0.158086
0.020753 -0.177007
0.021058 -0.192877
0.024415 -0.207526
0.027772 -0.222480
0.022889 -0.243843
0.028993 -0.249336
0.024415 -0.273141
0.033570 -0.277413
0.032044 -0.293588
0.033570 -0.305185
0.033876 -0.316782
0.033876 -0.329905
0.039369 -0.335704
0.037233 -0.350047
0.037233 -0.357982
0.034791 -0.370800
0.042116 -0.372021
0.037233 -0.383007
0.037233 -0.393384
0.041200 -0.392468
0.036927 -0.404675
0.041200 -0.403150
0.038453 -0.408032
0.039064 -0.411389
0.041200 -0.412610
0.041505 -0.412610
0.042116 -0.411695
0.039979 -0.413526
0.039064 -0.411389
0.038453 -0.412610
0.046388 -0.397656
0.033265 -0.405896
0.038148 -0.396435
0.036622 -0.392468
0.036012 -0.386364
0.036927 -0.378430
0.032960 -0.373852
0.036622 -0.360729
0.032350 -0.351573
0.031434 -0.343333
0.030824 -0.333872
0.029298 -0.322581
0.028687 -0.309763
0.024720 -0.299387
0.024415 -0.285653
0.025636 -0.270089
0.023804 -0.256355
0.022279 -0.242622
0.022279 -0.226142
0.021363 -0.212104
0.017701 -0.196844
0.018921 -0.180059
0.019532 -0.160222
0.014649 -0.148015
0.013123 -0.129398
0.010376 -0.114139
0.007324 -0.097659
0.009156 -0.076601
0.005799 -0.059206
0.005188 -0.041200
0.004578 -0.021363
0.001526 -0.006409
0.000000 0.010987
0.000610 0.032044
-0.001526 0.050661
-0.003662 0.066530
-0.006104 0.084841
-0.006714 0.102542
-0.010376 0.119022
-0.011902 0.136418
-0.012207 0.152898
-0.014039 0.169378
-0.012818 0.187078
-0.019227 0.202033
-0.017090 0.217597
-0.020142 0.233467
-0.021363 0.247810
-0.021058 0.262764
-0.024110 0.275582
-0.023499 0.291452
-0.024415 0.301218
-0.026551 0.313730
-0.028993 0.327464
-0.026246 0.335704
-0.028993 0.347301
-0.030824 0.355541
-0.031739 0.361644
-0.030519 0.374767
-0.030824 0.380261
-0.031434 0.390637
-0.031129 0.395520
-0.033265 0.400708
-0.033876 0.404065
-0.032350 0.408338
-0.031739 0.408032
-0.033265 0.413221
-0.032655 0.414441
-0.029603 0.415967
-0.030213 0.415357
-0.033265 0.414747
-0.032655 0.410779
-0.031434 0.407727
-0.031434 0.404065
-0.029603 0.401624
-0.030824 0.395520
-0.028382 0.389416
-0.030213 0.380566
-0.028077 0.374157
-0.028687 0.365612
-0.025941 0.357982
-0.024110 0.349742
-0.023804 0.339671
-0.021973 0.325938
-0.021058 0.314951
-0.021058 0.302438
-0.017396 0.291147
-0.018921 0.276803
-0.015259 0.264901
-0.015870 0.250557
-0.012818 0.236824
-0.012207 0.220344
-0.010987 0.206305
-0.009766 0.190130
-0.007324 0.174261
-0.007935 0.155644
-0.006409 0.138554
-0.003052 0.121769
-0.002747 0.105289
0.001831 0.084536
0.000916 0.069582
0.002441 0.052797
0.006409 0.036317
0.005799 0.014954
0.007324 -0.003662
0.009766 -0.021363
0.009766 -0.038148
0.010376 -0.057680
0.014649 -0.073855
0.014649 -0.092471
0.017090 -0.110782
0.017701 -0.127262
0.018921 -0.147404
0.021058 -0.161443
0.022889 -0.176397
0.024415 -0.195013
0.025636 -0.209967
0.025941 -0.225837
0.026246 -0.242012
0.028382 -0.255135
0.029908 -0.269173
0.031129 -0.283212
0.032350 -0.295724
0.032044 -0.310373
0.029298 -0.324412
0.034486 -0.330821
0.036927 -0.340892
0.036622 -0.351268
0.036927 -0.360424
0.037843 -0.369274
0.037843 -0.378735
0.039064 -0.384228
0.039979 -0.390637
0.040284 -0.396741
0.040590 -0.398877
0.042421 -0.403455
0.041200 -0.407727
0.040284 -0.412610
0.041200 -0.412305
0.039674 -0.412610
0.039674 -0.413526
0.039979 -0.411695
0.039979 -0.410474
0.038148 -0.408032
0.039064 -0.403760
0.044557 -0.394910
0.037843 -0.394910
0.036927 -0.390332
0.036622 -0.383312
0.035401 -0.377514
0.035707 -0.368358
0.033570 -0.361034
0.033265 -0.349437
0.032350 -0.342112
0.032350 -0.329600
0.030213 -0.317392
0.029298 -0.307321
0.028077 -0.296030
0.028382 -0.281686
0.024415 -0.267953
0.024415 -0.254524
0.020753 -0.239265
0.021363 -0.225227
0.018616 -0.209662
0.019227 -0.193793
0.017090 -0.178533
0.014954 -0.162053
0.012207 -0.145268
0.012207 -0.126347
0.011597 -0.111393
0.007019 -0.093692
0.008545 -0.073550
0.003357 -0.058596
0.005493 -0.037843
0.003662 -0.021363
0.000916 -0.002747
-0.000610 0.014649
-0.001526 0.032960
-0.003357 0.052492
-0.005188 0.071718
-0.006409 0.087588
-0.008850 0.102847
-0.013428 0.118717
-0.009766 0.138554
-0.011292 0.156560
-0.015259 0.172430
