# Sampling Rate: 100000 S/s
#
# channel_A channel_B
-0.052187 0.670797
-0.051271 0.649739
-0.046388 0.627766
-0.045167 0.602130
-0.043641 0.577105
-0.039979 0.549944
-0.037233 0.521561
-0.036317 0.490738
-0.032960 0.463271
-0.030519 0.432752
-0.026551 0.401013
-0.023194 0.369274
-0.022279 0.336314
-0.017701 0.303659
-0.013428 0.272225
-0.012207 0.234687
-0.007324 0.199591
-0.003967 0.168157
-0.002136 0.130009
-0.000916 0.093081
0.003662 0.055544
0.009156 0.021058
0.010071 -0.017090
0.014344 -0.051881
0.017090 -0.088198
0.016175 -0.128788
0.023804 -0.159917
0.026856 -0.194403
0.029298 -0.231330
0.031129 -0.266427
0.034486 -0.300912
0.039064 -0.334483
0.039674 -0.367138
0.043336 -0.398877
0.046693 -0.430311
0.049135 -0.458998
0.046999 -0.494705
0.051881 -0.517899
0.054018 -0.545366
0.058290 -0.574053
0.059816 -0.595721
0.063173 -0.620746
0.062563 -0.646382
0.065310 -0.667135
0.066530 -0.689413
0.070193 -0.706809
0.069277 -0.725120
0.071718 -0.741905
0.072329 -0.757164
0.068056 -0.774255
0.071108 -0.782495
0.074770 -0.793786
0.073855 -0.802637
0.074465 -0.811182
0.075686 -0.815760
0.075686 -0.820032
0.075381 -0.824305
0.075686 -0.823389
0.074770 -0.825221
0.072634 -0.821253
0.074160 -0.818812
0.073244 -0.814234
0.070193 -0.808435
0.070803 -0.801721
0.071108 -0.788598
0.068972 -0.775780
0.066530 -0.765709
0.067141 -0.750450
0.061037 -0.735801
0.061037 -0.715964
0.060427 -0.696738
0.058596 -0.678121
0.054933 -0.657063
0.053713 -0.634175
0.051881 -0.610065
0.049440 -0.583819
0.046083 -0.557878
0.042726 -0.531327
0.040284 -0.502945
0.038148 -0.474258
0.035401 -0.444655
0.032350 -0.413221
0.030824 -0.381176
0.026246 -0.350658
0.023194 -0.316477
0.022279 -0.280465
0.016785 -0.247200
0.015564 -0.210883
0.010681 -0.176397
0.009156 -0.141911
0.005188 -0.107425
0.002747 -0.068667
-0.001831 -0.032350
-0.004273 0.004883
-0.008545 0.038148
-0.012207 0.075686
-0.014649 0.112308
-0.015870 0.148320
-0.019532 0.182195
-0.024110 0.217597
-0.026246 0.253609
-0.031129 0.287484
-0.032655 0.319834
-0.031434 0.354320
-0.038453 0.386975
-0.041810 0.418714
-0.044557 0.447096
-0.045473 0.476394
-0.046999 0.508744
-0.050966 0.534684
-0.051271 0.563677
-0.054628 0.588702
-0.057985 0.613422
-0.057680 0.637226
-0.061037 0.656453
-0.062258 0.682089
-0.066836 0.696127
-0.063173 0.719932
-0.064394 0.735496
-0.067141 0.751671
-0.067141 0.765404
-0.068361 0.780969
-0.068056 0.791650
-0.069277 0.801416
-0.068972 0.809351
-0.066530 0.818812
-0.069887 0.821558
-0.070193 0.824000
-0.069277 0.826136
-0.069887 0.827662
-0.069887 0.827052
-0.067141 0.822779
-0.068056 0.820338
-0.067446 0.812403
-0.066530 0.806299
-0.065615 0.795007
-0.065920 0.784631
-0.063173 0.772118
-0.058901 0.758995
-0.060121 0.742821
-0.060121 0.724204
-0.056154 0.709555
-0.057680 0.686056
-0.052797 0.669271
-0.049745 0.645161
-0.046388 0.623493
-0.043641 0.597552
-0.041505 0.572832
-0.038148 0.547197
-0.038148 0.518509
-0.033876 0.491348
-0.034181 0.455947
-0.021363 0.435194
-0.029603 0.397961
-0.023804 0.365612
-0.021668 0.330821
-0.016785 0.299081
-0.014649 0.264901
-0.011902 0.229499
-0.005799 0.195929
-0.003967 0.159917
-0.001831 0.122379
0.003662 0.089419
0.005799 0.052797
0.007324 0.015259
0.009156 -0.024110
0.018921 -0.050966
0.010987 -0.097049
0.022279 -0.129398
0.022889 -0.165716
0.026246 -0.202338
0.028993 -0.236518
0.033265 -0.271920
0.039674 -0.302133
0.038148 -0.337535
0.041505 -0.371105
0.043336 -0.402234
0.047304 -0.430921
0.050966 -0.463271
0.049440 -0.496536
0.055544 -0.520341
0.054018 -0.552690
0.058596 -0.575579
0.060121 -0.603046
0.063173 -0.623188
0.063478 -0.649129
0.065310 -0.670492
0.069887 -0.688803
0.068667 -0.709555
0.072329 -0.728172
0.068667 -0.745567
0.076907 -0.755333
0.072634 -0.773034
0.072024 -0.786767
0.073550 -0.793176
0.073550 -0.805383
0.074770 -0.809656
0.074770 -0.816675
0.076601 -0.817896
0.073244 -0.823084
0.075991 -0.824915
0.076907 -0.822779
0.074465 -0.821253
0.073855 -0.817591
0.071108 -0.814234
0.075381 -0.800195
0.068972 -0.799585
0.072024 -0.786157
0.068056 -0.777306
0.067446 -0.761437
0.065310 -0.748314
0.061647 -0.730918
0.064394 -0.711386
0.061953 -0.693991
0.057985 -0.675985
0.056154 -0.652486
0.052492 -0.631733
0.051576 -0.606098
0.046999 -0.585650
0.049440 -0.551469
0.041810 -0.528886
0.042421 -0.498672
0.037843 -0.468764
0.037843 -0.438246
0.032350 -0.408948
0.029298 -0.376293
0.030213 -0.338755
0.023499 -0.310678
0.018921 -0.277718
0.017090 -0.242622
0.018616 -0.203558
0.011597 -0.170598
0.006409 -0.138859
0.001526 -0.100711
0.001831 -0.064089
0.000305 -0.027467
-0.006409 0.008240
-0.006714 0.046083
-0.011292 0.081484
-0.013428 0.116276
-0.014954 0.154729
-0.019227 0.191351
-0.021668 0.223395
-0.028687 0.254524
-0.022279 0.297250
-0.033876 0.322886
-0.033265 0.358898
-0.036317 0.392468
-0.039674 0.423292
-0.042726 0.452895
-0.041810 0.487075
-0.044252 0.514542
-0.050661 0.541398
-0.050050 0.568255
-0.052187 0.592364
-0.053713 0.619526
-0.057680 0.639973
-0.062563 0.659505
-0.061342 0.687582
-0.063478 0.702231
-0.065310 0.720542
-0.065310 0.740379
-0.065310 0.754112
-0.068056 0.767235
-0.067751 0.780053
-0.067141 0.795312
-0.068056 0.802332
-0.068361 0.809351
-0.071108 0.816370
-0.065615 0.827052
-0.071108 0.825526
-0.069887 0.824610
-0.069582 0.827662
-0.070193 0.822779
-0.066836 0.822474
-0.067446 0.818201
-0.065920 0.812708
-0.065615 0.803552
-0.063173 0.793786
-0.062563 0.784936
-0.062258 0.772118
-0.059816 0.757164
-0.063173 0.737938
-0.052797 0.731223
-0.057375 0.704672
-0.052797 0.688192
-0.051271 0.664693
-0.048524 0.642720
-0.047304 0.618915
-0.046083 0.596332
-0.039979 0.571001
-0.040284 0.542314
-0.037233 0.514237
-0.034791 0.486160
-0.032350 0.455336
-0.029298 0.423902
-0.027772 0.389721
-0.019532 0.364391
-0.020142 0.326243
-0.017701 0.295724
-0.012207 0.260628
-0.010987 0.224311
-0.007324 0.190130
-0.003662 0.155034
0.001221 0.122990
0.004578 0.084536
0.005799 0.047609
0.007630 0.009766
0.015259 -0.023194
0.014649 -0.061953
0.016480 -0.100406
0.020142 -0.132450
0.022279 -0.172430
0.028077 -0.205390
0.032350 -0.239265
0.036012 -0.272835
0.037538 -0.308847
0.037843 -0.344554
0.044252 -0.371715
0.045167 -0.407727
0.047914 -0.436110
0.048524 -0.471816
0.057375 -0.491653
0.053407 -0.528886
0.057680 -0.552995
0.057375 -0.582293
0.059816 -0.605792
0.061647 -0.629597
0.065004 -0.652181
0.068056 -0.670492
0.066836 -0.693075
0.069887 -0.710471
0.070803 -0.730308
0.070193 -0.744346
0.072024 -0.760826
0.068056 -0.774560
0.077822 -0.780358
0.070803 -0.799280
0.076601 -0.802637
0.076296 -0.812098
0.076296 -0.816370
0.076601 -0.820338
0.074465 -0.825221
0.077822 -0.820643
0.076296 -0.822474
0.076601 -0.818812
0.074160 -0.818201
0.079348 -0.806909
0.070193 -0.806299
0.069887 -0.797143
0.067751 -0.786462
0.065310 -0.775170
0.069887 -0.757469
0.066530 -0.745872
0.061953 -0.727866
0.062868 -0.709861
0.059511 -0.691549
0.061647 -0.668355
0.055849 -0.649129
0.053713 -0.626240
0.049440 -0.603656
0.054933 -0.572527
0.045778 -0.553301
0.045778 -0.520951
0.040590 -0.494400
0.037538 -0.464797
0.033876 -0.433973
