# Sampling Rate: 100000 S/s
#
# channel_A channel_B
0.036622 -0.378735
0.043947 -0.378735
0.036622 -0.390027
0.039369 -0.386059
0.038453 -0.383312
0.036927 -0.376293
0.036012 -0.359508
0.032350 -0.345470
0.034486 -0.319529
0.028077 -0.300912
0.026551 -0.272835
0.023194 -0.245674
0.021363 -0.213324
0.017396 -0.180670
0.009156 -0.148930
0.010987 -0.102847
0.003662 -0.072329
0.003662 -0.030213
-0.000610 0.007324
-0.002747 0.045778
-0.007630 0.086673
-0.013123 0.121158
-0.010987 0.161748
-0.019532 0.190741
-0.020142 0.229194
-0.023804 0.255745
-0.018921 0.292367
-0.030213 0.309153
-0.028993 0.333567
-0.033570 0.349437
-0.030213 0.365001
-0.032960 0.378430
-0.033876 0.384838
-0.032960 0.390332
-0.033570 0.388806
-0.031129 0.386059
-0.031434 0.377514
-0.030824 0.365917
-0.028382 0.352489
-0.028077 0.329600
-0.022279 0.311289
-0.022279 0.278939
-0.019837 0.255135
-0.015259 0.224311
-0.010987 0.191046
-0.006409 0.157476
-0.006104 0.118412
0.001831 0.085147
0.000610 0.043031
0.005188 0.004883
0.008240 -0.035096
0.012818 -0.071718
0.017396 -0.109561
0.018311 -0.148625
0.021058 -0.183721
0.023499 -0.218513
0.026551 -0.248726
0.031434 -0.276498
0.033265 -0.302438
0.036622 -0.325022
0.035707 -0.345470
0.039064 -0.359508
0.037538 -0.372021
0.041810 -0.379955
0.037843 -0.390332
0.043336 -0.383923
0.035096 -0.386364
0.038453 -0.378430
0.034791 -0.368358
0.032960 -0.353710
0.031434 -0.334178
0.028993 -0.311899
0.029908 -0.283822
0.024110 -0.258797
0.020753 -0.231330
0.019837 -0.195929
0.015564 -0.162358
0.012207 -0.124821
0.005188 -0.090945
0.009156 -0.045167
-0.003662 -0.013428
-0.001221 0.028687
-0.005493 0.066530
-0.010071 0.103458
-0.010681 0.141606
-0.016785 0.178228
-0.016480 0.213324
-0.021973 0.242317
-0.024110 0.271615
-0.028687 0.297250
-0.026246 0.323801
-0.031434 0.343028
-0.032655 0.357677
-0.031434 0.373852
-0.035401 0.381481
-0.033876 0.388806
-0.032960 0.390332
-0.028993 0.389416
-0.031129 0.382092
-0.030213 0.372936
-0.026856 0.362560
-0.028382 0.342418
-0.024110 0.321665
-0.025636 0.296640
-0.015870 0.272225
-0.017701 0.238044
-0.012513 0.209967
-0.011292 0.173650
-0.006104 0.139164
-0.003967 0.100101
-0.000610 0.062258
0.004883 0.023499
0.008240 -0.014039
0.010681 -0.054628
0.014954 -0.091861
0.017701 -0.128788
0.021973 -0.164495
0.022279 -0.203253
0.028993 -0.228889
0.025941 -0.264290
0.032044 -0.290231
0.032960 -0.315561
0.035707 -0.336009
0.034791 -0.354930
0.037538 -0.368358
0.041200 -0.375378
0.039369 -0.385144
0.039674 -0.386059
0.037538 -0.389111
0.040590 -0.381787
0.034486 -0.373852
0.032655 -0.364086
0.033876 -0.343333
0.030213 -0.326853
0.027772 -0.299692
0.026246 -0.273446
0.023499 -0.245064
0.021973 -0.213324
0.017090 -0.179449
0.014344 -0.140690
0.010071 -0.107120
0.007019 -0.069277
0.000305 -0.031434
0.005493 0.012513
-0.006104 0.046083
-0.008545 0.085452
-0.013123 0.122379
-0.014649 0.157781
-0.016785 0.195624
-0.021668 0.226753
-0.023194 0.258492
-0.024720 0.286874
-0.024720 0.314646
-0.028382 0.333872
-0.029298 0.351573
-0.032350 0.367138
-0.033876 0.376293
-0.032350 0.388501
-0.032655 0.390332
-0.032960 0.390637
-0.031739 0.386975
-0.031434 0.379345
-0.029603 0.366832
-0.025941 0.354320
-0.025636 0.332957
-0.021973 0.310373
-0.020142 0.282907
-0.020142 0.253914
-0.013428 0.226753
-0.012513 0.190130
-0.008545 0.155339
-0.006409 0.119327
-0.003662 0.081484
0.002441 0.044252
0.005493 0.007324
0.009461 -0.034486
0.014954 -0.073855
0.014344 -0.110172
0.020142 -0.146184
0.021058 -0.182806
0.026551 -0.216376
0.026551 -0.249641
0.033570 -0.271310
0.031129 -0.305490
0.034486 -0.324717
0.039674 -0.343638
0.038148 -0.359203
0.038453 -0.375378
0.038453 -0.383312
0.041200 -0.383923
0.037538 -0.388501
0.038453 -0.384533
0.036927 -0.377514
0.035401 -0.367138
0.034791 -0.353404
0.031434 -0.336009
0.032655 -0.308847
0.027467 -0.288705
0.023194 -0.259407
0.023194 -0.227973
0.017701 -0.195624
0.015259 -0.163579
0.012513 -0.125736
0.008240 -0.084536
0.006409 -0.048219
0.001221 -0.010376
-0.002747 0.028382
-0.003052 0.070193
-0.010681 0.104984
-0.010987 0.143742
-0.015564 0.177618
-0.017701 0.211798
-0.025636 0.238960
-0.023194 0.271920
-0.024415 0.298166
-0.027772 0.324412
-0.030824 0.342723
-0.030824 0.360424
-0.033265 0.372936
-0.032960 0.383618
-0.035096 0.386364
-0.028687 0.392468
-0.033265 0.388195
-0.030824 0.383312
-0.030213 0.371715
-0.028077 0.358898
-0.027772 0.343028
-0.024415 0.320444
-0.019227 0.297555
-0.021058 0.267953
-0.017396 0.240181
-0.013123 0.207831
-0.009461 0.176092
-0.007324 0.138554
-0.002747 0.100711
0.000305 0.061953
0.002747 0.023499
0.007019 -0.016480
0.010987 -0.053407
0.015564 -0.090335
0.021058 -0.128788
0.023499 -0.162664
0.026246 -0.198065
0.026246 -0.234382
0.029908 -0.261238
0.028077 -0.291452
0.037538 -0.310678
0.034486 -0.338145
0.037843 -0.352794
0.038148 -0.368053
0.039369 -0.377819
0.037843 -0.385144
0.040590 -0.385449
0.037843 -0.385754
0.039064 -0.382092
0.035707 -0.373241
0.034791 -0.358898
0.034486 -0.344859
0.029908 -0.323191
0.028077 -0.300912
0.025941 -0.273446
0.023804 -0.244758
0.019837 -0.213630
0.018311 -0.179144
0.010376 -0.145268
0.010681 -0.107425
0.006104 -0.067751
0.003357 -0.028993
-0.003052 0.007935
-0.003662 0.048219
-0.008850 0.086367
-0.008545 0.124821
-0.014954 0.159307
-0.017396 0.195013
-0.019227 0.228889
-0.021668 0.261238
-0.024415 0.285653
-0.026551 0.310984
-0.029298 0.332347
-0.028382 0.355541
-0.031739 0.368053
-0.031129 0.379040
-0.032655 0.387585
-0.031739 0.391858
-0.035401 0.389721
-0.028077 0.389721
-0.032655 0.375683
-0.029603 0.367748
-0.027772 0.350963
-0.025941 0.331736
-0.024110 0.309458
-0.021973 0.283822
-0.019227 0.254219
-0.016480 0.223395
-0.012207 0.191351
-0.008545 0.156255
-0.005493 0.119022
-0.001221 0.081790
0.002747 0.042421
0.005799 0.003662
0.008240 -0.036927
0.016480 -0.070498
0.016175 -0.109867
0.021363 -0.145878
0.023194 -0.182501
0.024110 -0.216987
0.031129 -0.243843
0.028993 -0.277413
0.033570 -0.302438
0.032044 -0.331736
0.039979 -0.339061
0.036622 -0.362560
0.035096 -0.377209
0.037538 -0.384533
0.038453 -0.390942
0.039369 -0.388806
0.036622 -0.386364
0.041810 -0.373852
0.037843 -0.365612
0.035707 -0.350352
0.032960 -0.331736
0.031129 -0.311899
0.030519 -0.285958
0.014344 -0.275582
0.028993 -0.221564
0.016480 -0.201117
0.017701 -0.160527
0.010681 -0.126652
0.009461 -0.090335
0.005188 -0.049135
0.000916 -0.012818
0.002747 0.032655
-0.006409 0.065310
-0.010987 0.105594
-0.014344 0.138554
-0.012207 0.180364
-0.017396 0.210578
-0.025025 0.238655
-0.025636 0.271004
-0.028993 0.294198
-0.025636 0.324107
-0.029603 0.340892
-0.027161 0.365307
-0.032350 0.372936
-0.032350 0.381787
-0.030824 0.390637
-0.031739 0.387585
-0.030824 0.388195
-0.032350 0.378430
-0.021973 0.379040
-0.032655 0.354320
-0.024720 0.341807
-0.025025 0.319529
-0.021973 0.294809
-0.018616 0.269784
-0.018616 0.235908
-0.011292 0.212104
-0.010376 0.172430
-0.006714 0.137028
-0.003967 0.100101
0.001221 0.063478
0.005493 0.022889
0.002441 -0.021363
0.016175 -0.050661
0.011597 -0.098270
0.021973 -0.126041
0.023499 -0.165716
0.026551 -0.198675
0.028382 -0.232246
0.030213 -0.263680
0.033570 -0.286264
0.035096 -0.315867
0.035096 -0.336314
0.035096 -0.357982
0.045167 -0.361950
0.037233 -0.379955
0.038453 -0.387280
0.035707 -0.392163
0.036927 -0.390942
0.038453 -0.381481
0.035096 -0.375988
0.040284 -0.356761
0.033265 -0.343944
0.030213 -0.323191
0.028382 -0.300302
0.029298 -0.273141
0.024720 -0.244758
0.018616 -0.217597
0.023194 -0.172430
0.010071 -0.150456
0.013733 -0.104678
0.007630 -0.072024
0.004883 -0.030824
-0.000916 0.007630
-0.003662 0.044862
-0.003052 0.089114
-0.010376 0.122684
-0.014344 0.159001
-0.021668 0.187994
-0.014039 0.231635
-0.024110 0.256355
-0.028993 0.280160
-0.028687 0.308237
-0.031739 0.327464
-0.028687 0.350963
-0.030213 0.365307
-0.028993 0.380261
-0.028687 0.388501
-0.032350 0.388806
-0.032960 0.390027
-0.031739 0.386059
-0.024415 0.380871
-0.020142 0.373852
-0.025941 0.352184
-0.026856 0.331126
-0.021363 0.308542
-0.021058 0.283212
-0.018616 0.254524
-0.013123 0.224616
-0.011292 0.190741
-0.008545 0.155339
-0.005188 0.118412
0.000000 0.080874
